youtube_id,total_comments,total_languages,undetected_languages,af,am,ar,az,be,bg,bn,bs,ca,ceb,co,cs,cy,da,de,el,en,eo,es,et,eu,fa,fi,fr,fy,ga,gd,gl,gu,ha,haw,he,hi,hmn,hr,ht,hu,hy,id,ig,is,it,iw,ja,jw,ka,kk,km,kn,ko,ku,ky,la,lb,lo,lt,lv,mg,mi,mk,ml,mn,mr,ms,mt,my,ne,nl,no,ny,or,pa,pl,ps,pt,ro,ru,rw,si,sk,sl,sm,sn,so,sq,sr,st,su,sv,sw,ta,te,tg,th,tk,tl,tr,tt,ug,uk,ur,uz,vi,xh,yi,yo,zh,zh-cn,zh-tw,zu
ZSz9gdJgFmk,546,27,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,4,0,79,0,3,3,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,1,2,0,29,0,0,0,1,0,372,0,0,1,0,0,0,0,0,0,0,1,0,8,0,2,0,0,1,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0
-yeGjZ__yjk,6565,79,0,1,7,10,13,2,0,5,3,3,0,0,21,6,25,56,0,3378,6,181,10,8,3,82,45,0,5,0,8,0,0,0,10,64,0,7,0,2,0,27,0,3,55,0,234,0,4,2,16,0,238,1,0,40,2,2,10,1,1,0,0,6,1,70,7,8,0,5,32,15,0,0,0,24,1,61,6,42,2,6,11,1,0,0,0,0,4,0,0,26,4,2,0,0,1381,0,11,9,0,0,4,2,0,13,0,0,0,198,0,0,2
i_44fjSgcTM,7417,89,0,18,14,304,27,4,2,10,9,3,0,0,20,2,31,53,1,3499,7,212,58,7,51,88,178,0,4,0,4,0,0,0,79,57,0,33,16,22,7,56,0,2,45,0,450,0,62,1,37,0,176,3,1,89,9,8,13,3,3,0,1,5,3,46,9,47,0,17,66,28,0,3,3,58,7,64,8,39,0,8,32,17,0,0,0,0,3,0,0,48,27,5,0,0,34,0,9,257,0,40,8,21,0,72,9,0,0,540,0,0,1
t2QISGWvj3Q,470,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,63,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,15,0,0,0,0,0,303,0,0,2,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,1,0,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,2,0,0,0,0,0,0,0,0,0,0,17,0,0,0
Da_-UdzxQ_Y,261,28,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,66,3,2,1,0,0,7,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,3,0,0,0,0,16,0,0,0,0,0,100,0,0,1,0,0,0,0,0,0,0,0,0,9,1,2,0,0,2,2,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0
bDN0pvwLj2U,3562,79,0,0,14,23,1,0,0,1,0,7,0,0,33,2,6,27,2,1727,5,334,12,4,5,39,35,0,12,0,18,0,0,0,20,20,0,2,0,5,0,38,0,1,65,0,204,0,14,0,13,0,111,3,0,48,8,6,5,4,1,0,2,1,1,13,6,14,0,3,24,6,0,1,1,9,1,160,6,7,1,18,20,6,0,0,0,0,0,0,0,5,9,1,0,0,1,0,11,18,0,3,0,7,0,14,1,0,0,270,0,0,0
9LecHE4AMww,2994,67,0,1,2,12,3,1,2,0,0,1,0,0,13,2,4,30,0,1138,0,36,2,2,1,63,10,0,0,0,2,0,0,0,4,33,0,1,0,3,0,24,0,1,12,0,95,0,0,0,3,0,1183,0,0,17,3,1,5,0,0,0,0,1,1,47,12,3,0,2,6,7,0,0,0,6,1,9,2,11,0,0,2,2,0,0,0,0,2,0,0,15,2,3,0,0,6,0,17,7,0,0,1,1,0,4,1,0,0,100,0,0,0
D69vKyWjVGE,2161,55,0,1,2,3,0,0,0,1,2,0,0,0,1,4,1,12,0,625,0,31,1,2,3,22,15,0,0,0,2,0,0,0,4,31,0,9,2,0,0,8,0,0,6,0,95,0,0,1,3,0,1093,0,0,13,2,0,0,1,0,0,0,0,0,25,2,13,0,3,1,2,0,0,0,5,0,8,1,3,0,0,0,10,0,0,0,0,1,0,0,11,2,0,0,0,3,0,2,0,0,0,0,0,0,5,0,0,0,52,0,0,0
ccoQmKWMy1s,495,34,0,1,3,3,0,0,0,0,0,1,0,0,0,1,0,4,0,110,0,7,0,0,0,9,0,0,0,0,1,0,0,0,1,9,0,1,0,0,0,2,0,0,2,0,37,0,1,0,0,0,249,0,0,5,1,0,0,0,0,0,0,0,0,10,0,0,0,1,0,1,0,0,0,0,0,4,1,3,0,0,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0
WxcScdGJjtY,612,52,0,0,2,17,0,0,2,3,0,0,0,0,4,0,2,11,1,188,1,17,6,2,1,40,3,0,0,0,0,0,0,0,2,38,0,0,0,1,1,15,0,0,1,0,21,0,0,1,1,0,52,0,0,7,1,0,1,0,0,0,0,0,0,39,10,1,0,3,2,0,0,0,0,2,0,7,4,7,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,2,3,0,1,0,3,0,2,1,0,0,62,0,0,0
wXQVTCDpcSs,724,49,0,0,1,8,0,0,0,0,2,1,0,0,4,0,0,48,0,267,2,24,5,17,0,27,2,0,0,0,0,1,0,0,4,26,0,0,0,0,1,1,0,0,5,0,72,0,0,0,1,0,44,0,0,13,6,0,2,2,0,0,1,0,0,30,0,0,0,1,2,0,0,0,0,2,0,3,2,2,0,0,0,2,0,0,0,0,0,0,0,3,5,3,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,71,0,0,0
b1IwHX6oU6c,788,45,0,0,4,4,0,0,0,0,2,2,0,0,3,0,3,13,0,341,0,11,1,2,2,23,10,0,1,0,0,0,0,0,6,16,0,0,0,0,0,0,0,0,4,0,33,0,0,0,4,0,193,0,0,9,1,0,2,0,0,0,1,0,0,14,0,4,0,2,3,3,0,0,0,5,0,1,3,5,1,2,0,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,35,0,0,0
ThmAjL8ruGI,3240,66,0,0,4,15,8,0,0,0,3,3,0,0,21,2,11,85,0,1629,2,53,10,11,2,24,23,0,1,0,0,0,0,0,3,4,0,12,0,3,2,180,0,1,10,0,60,0,1,0,18,0,444,0,0,19,2,3,2,2,0,0,0,0,1,1,50,79,0,2,16,10,0,0,0,8,0,8,6,5,3,18,6,71,0,0,0,1,0,0,0,6,44,0,0,0,12,0,21,6,0,0,0,0,0,17,1,0,0,134,0,0,0
71cKKiQUqxE,11460,86,0,2,18,218,18,0,1,6,5,15,0,0,99,8,20,239,5,7154,21,423,48,62,24,119,72,0,6,0,14,0,0,0,47,29,0,10,4,20,8,93,0,0,69,0,477,0,12,0,28,2,244,2,0,140,11,10,29,7,7,0,0,1,1,42,30,52,0,14,146,13,0,5,2,31,11,108,25,9,10,6,36,43,0,0,0,3,0,0,0,38,27,2,0,0,9,0,98,55,0,9,1,15,0,28,3,0,0,661,0,0,1
KLDzkwYPIx0,1377,49,0,1,0,3,2,0,0,0,1,0,0,0,7,0,5,2,0,543,2,17,9,2,0,23,13,0,0,0,2,0,0,0,0,21,0,1,0,0,1,21,0,0,12,0,58,0,1,0,2,0,498,0,0,8,0,0,2,0,0,0,0,0,0,13,4,1,0,1,4,0,0,0,0,1,0,11,1,0,2,0,1,2,0,0,0,0,0,0,0,4,3,0,0,0,11,0,3,1,0,0,0,0,0,2,0,0,0,41,0,0,0
xFHP09n3UDc,3294,64,0,1,5,2,2,0,0,0,0,2,0,0,23,2,3,72,0,1743,8,50,6,6,0,24,8,0,1,0,0,1,0,0,1,4,0,1,3,0,1,148,0,1,4,0,41,0,3,0,12,0,797,0,0,13,8,0,1,1,1,0,0,0,0,1,57,11,0,1,13,6,0,0,0,2,0,7,2,0,5,1,0,3,0,0,0,0,0,0,0,3,18,0,0,0,9,0,24,1,0,0,0,0,0,4,0,0,0,79,0,0,1
koTz6IjyaGU,2733,78,0,1,10,52,4,1,4,2,3,4,0,0,12,1,5,13,0,1086,5,229,19,3,13,49,29,0,2,0,10,0,0,0,12,59,0,7,1,8,3,33,0,0,26,0,198,0,9,1,7,1,179,1,0,46,2,2,10,23,0,0,0,0,1,76,2,8,0,8,6,6,0,0,0,6,3,63,9,39,0,11,0,6,0,0,0,1,1,0,0,32,7,6,0,0,2,0,7,22,0,4,0,8,0,7,0,0,0,154,0,0,0
Xkvpe5GXdWA,8455,91,0,10,28,195,24,2,22,3,11,13,0,0,51,12,21,63,1,2838,14,465,27,12,25,196,79,0,4,0,28,1,0,0,44,211,0,11,4,18,7,59,0,1,69,0,703,0,23,7,24,2,884,13,0,172,16,7,154,4,2,0,1,1,11,246,17,54,0,27,54,54,0,1,0,37,8,133,19,227,2,17,47,24,0,0,0,3,16,0,0,52,28,8,2,0,10,0,7,83,0,9,11,26,0,25,0,0,0,449,0,0,0
6F33l63O57E,97,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,8,0,0,0,2,0,31,0,0,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
VWLWY2mLL2I,602,39,0,0,2,1,0,0,0,0,1,0,0,0,3,0,0,4,0,157,0,8,0,0,0,9,7,0,0,0,0,0,0,0,1,14,0,1,0,0,1,1,0,0,1,0,15,0,2,0,0,0,308,0,0,4,0,0,1,0,0,0,0,0,0,16,0,1,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,18,0,0,0
35XABEDIR7k,5100,89,0,3,22,123,18,1,5,14,4,5,0,0,16,3,9,40,2,1968,23,246,37,6,23,158,73,0,6,0,13,2,0,0,46,140,0,1,2,12,5,55,0,1,50,0,313,0,29,3,27,1,272,0,0,94,15,5,18,5,0,0,1,2,2,155,5,10,0,10,25,7,0,2,2,15,4,98,5,56,1,5,4,8,0,0,0,1,3,0,0,21,5,8,3,0,10,0,4,113,0,5,3,12,0,19,0,0,0,470,0,0,0
5eq1mCNRt3s,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
5vt6SYF0OYQ,1656,57,0,1,2,2,1,0,4,1,7,0,0,0,1,2,3,14,2,424,0,14,2,0,0,23,12,0,0,0,2,0,0,0,4,19,0,3,0,2,0,10,0,1,2,0,53,0,2,0,6,0,874,0,0,10,3,0,1,0,0,0,0,0,0,21,1,2,0,0,9,2,0,0,0,4,0,6,1,6,0,0,1,4,0,0,0,0,1,0,0,5,3,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,52,0,0,0
noJxKw4Dszw,528,32,0,2,2,1,0,0,0,1,1,0,0,0,1,0,2,1,0,207,0,2,8,0,0,18,5,0,0,0,0,0,0,0,0,12,0,0,0,0,0,4,0,0,5,0,47,0,0,0,0,0,131,0,0,8,0,0,0,0,0,0,1,0,0,6,0,0,0,1,1,1,0,0,0,0,0,9,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,39,0,0,0
50LYcGiWDBY,1516,51,0,0,1,5,0,0,0,0,3,2,0,0,1,2,2,8,0,398,0,18,4,0,2,19,13,0,0,0,0,0,0,0,3,25,0,2,0,1,0,3,0,0,2,0,58,0,13,0,22,0,779,1,0,14,0,1,0,1,0,0,0,0,0,20,0,5,0,0,2,4,0,0,0,4,0,1,3,1,0,8,0,1,0,0,0,0,0,0,0,3,1,0,0,0,3,0,0,1,0,0,0,0,0,4,0,0,0,37,0,0,0
9xG6DGrsd5E,678,43,0,1,0,1,1,0,1,0,0,1,0,0,2,2,2,6,0,357,1,10,10,1,0,19,3,0,4,0,0,0,0,0,0,10,0,0,1,0,0,1,0,0,13,0,60,0,1,0,0,0,99,0,0,3,1,1,2,0,0,0,0,0,0,5,1,0,0,0,0,5,0,0,0,3,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,1,0,0,0,0,0,2,0,0,0,29,0,0,0
MHNthD09BOQ,4447,74,0,2,2,41,8,0,1,0,2,5,0,0,16,12,9,60,2,3137,4,144,14,23,6,40,32,0,2,0,2,0,0,0,8,11,0,12,1,3,2,29,0,0,22,0,101,0,6,0,5,0,156,2,0,16,1,0,11,4,0,0,0,2,1,9,16,18,0,6,16,8,0,1,0,10,1,21,10,1,4,1,5,25,0,0,0,0,0,0,0,10,13,0,0,0,2,0,26,1,0,2,0,8,0,11,1,0,0,242,0,0,0
OBu0C3kppdE,851,53,0,0,2,0,1,0,0,0,0,2,0,0,2,1,1,36,0,323,4,40,4,16,0,20,6,0,0,0,0,0,0,0,5,22,0,0,0,1,1,5,0,0,6,0,82,0,1,0,6,0,68,0,0,9,6,0,3,1,0,0,0,0,0,15,0,3,0,4,3,0,0,0,0,2,1,10,2,2,1,0,1,3,0,0,0,0,1,0,0,8,4,0,0,0,4,0,2,0,0,0,0,0,0,2,0,0,0,98,0,0,0
ZspUsxmxcyk,1200,51,0,0,2,4,1,0,0,0,0,1,0,0,7,0,4,12,0,493,1,10,4,0,0,20,5,0,0,0,0,0,0,0,5,31,0,0,0,1,0,11,0,2,4,0,75,0,1,0,0,0,356,0,0,7,1,0,7,1,0,0,0,1,0,19,8,5,0,4,1,1,0,0,0,2,0,4,1,0,2,0,1,1,0,0,0,0,0,0,0,7,7,0,0,0,2,0,2,0,0,0,1,0,0,3,0,0,0,57,0,0,0
Qfj0yvBMB9E,925,56,0,1,1,4,0,1,2,2,2,0,0,0,3,4,6,17,0,493,2,32,4,5,0,7,9,0,0,0,2,0,0,0,0,1,0,2,2,1,1,35,0,0,8,0,24,0,1,0,2,0,117,0,0,5,0,1,0,0,1,0,0,0,0,1,18,4,0,0,7,1,0,0,0,3,0,11,0,4,0,4,0,5,0,0,0,0,0,0,0,7,4,0,0,0,8,0,7,2,0,0,0,0,0,4,2,0,0,24,0,0,0
_8O9IE0t13Q,1792,48,0,0,0,1,1,0,1,1,0,1,0,0,2,3,2,9,0,283,0,12,1,0,0,20,3,0,0,0,0,0,0,0,0,24,0,0,0,1,1,4,0,0,4,0,66,0,1,0,0,0,1220,0,0,3,0,1,1,1,0,0,0,0,0,25,2,3,0,2,2,0,0,0,0,3,0,5,1,2,0,0,2,1,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,65,0,0,0
Rn6GOQu-d5Q,3273,76,0,0,1,5,1,0,0,1,1,7,0,0,34,9,8,34,0,1427,5,107,7,25,1,64,46,0,2,0,1,0,0,0,2,39,0,1,2,2,2,111,0,4,30,0,89,0,5,1,15,0,669,1,0,12,3,1,5,8,0,0,0,1,0,24,26,13,0,8,19,6,0,3,0,10,0,29,11,9,2,11,7,5,0,0,0,0,1,0,0,8,14,0,0,0,98,0,13,6,0,0,0,0,0,11,1,0,0,110,0,0,1
CN4fffh7gmk,6813,91,0,6,11,159,10,2,5,8,2,6,0,0,16,10,13,107,3,3378,9,311,23,12,22,53,66,0,2,0,8,2,0,0,25,32,0,2,2,4,6,97,0,2,39,0,610,0,16,4,25,2,712,4,0,42,5,2,16,5,3,0,1,5,1,53,12,33,0,17,28,15,0,0,1,10,5,81,7,91,8,6,8,15,0,0,0,2,6,0,0,14,14,0,0,0,15,0,23,38,0,4,7,8,0,47,1,0,0,297,0,0,1
EjzUnomU4cs,1029,45,0,0,0,4,0,1,0,0,0,0,0,0,8,1,0,4,0,264,1,9,2,1,2,10,4,0,1,0,1,0,0,0,1,10,0,0,0,1,0,11,0,2,2,0,243,0,1,0,0,0,354,0,0,2,0,0,5,2,2,0,0,0,0,9,2,4,0,0,1,1,0,0,0,2,0,5,0,0,3,0,0,2,0,0,0,1,0,0,0,4,0,0,0,0,1,0,1,0,0,0,0,1,0,7,0,0,0,35,0,0,0
2mBoaLqpTYI,1147,55,0,0,2,3,0,0,1,1,1,4,0,0,0,0,4,3,0,307,1,35,1,1,0,34,3,0,0,0,2,0,0,0,4,15,0,1,2,0,1,7,0,0,5,0,418,0,0,0,1,0,109,1,0,13,0,0,1,3,0,0,1,0,0,23,4,2,0,4,2,1,0,1,0,0,0,14,0,6,0,1,2,1,0,0,0,0,0,0,0,4,3,0,0,0,1,0,5,4,0,0,0,0,0,3,1,0,0,67,0,0,0
Sq5cTPiyv8A,6367,69,0,8,5,33,6,0,0,0,0,7,0,0,24,2,10,22,3,3306,6,187,10,4,3,32,24,0,4,0,3,0,0,0,7,9,0,1,2,9,6,94,0,0,30,0,186,0,2,0,5,0,1906,0,0,34,4,3,5,2,0,0,0,4,0,9,35,14,0,2,26,10,0,0,0,5,0,17,13,2,4,0,3,2,0,0,0,1,0,0,0,10,13,2,0,0,8,0,23,1,0,1,0,1,0,11,2,0,0,114,0,0,1
etHrHfTsyIw,610,39,0,0,0,0,1,0,0,1,4,2,0,0,4,0,0,9,0,224,0,10,1,0,0,14,6,0,0,0,0,0,0,0,0,14,0,2,0,0,0,1,0,2,1,0,36,0,2,0,2,0,184,0,0,4,0,0,0,0,0,0,0,0,0,13,1,10,0,0,1,0,0,0,0,3,0,1,12,0,1,1,1,5,0,0,0,1,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,2,2,0,0,24,0,0,0
YBIS5NTtkNs,439,41,0,0,2,0,1,0,0,1,0,1,0,0,2,0,5,1,0,194,0,7,6,2,0,11,1,0,0,0,0,0,0,0,0,15,0,1,0,0,0,13,0,1,6,0,33,0,0,0,0,0,45,0,0,3,1,0,1,1,0,0,0,0,0,5,5,0,0,1,3,1,0,0,0,5,2,8,0,5,0,0,2,2,0,0,0,0,0,0,0,3,0,2,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,26,0,0,0
o1aV-bWzVx8,4103,74,0,1,5,34,3,0,2,2,1,1,0,0,10,2,19,52,1,2742,6,102,7,9,2,40,16,0,0,0,1,0,0,0,13,12,0,6,0,5,8,34,0,0,27,0,194,0,8,0,13,0,228,1,0,26,7,2,5,1,3,0,0,0,0,11,18,15,0,7,17,4,0,0,0,10,2,11,3,2,5,2,5,21,0,0,0,2,0,0,0,9,9,0,0,0,1,0,39,6,0,5,0,11,0,5,2,0,0,207,0,0,0
LTllHup_HSw,1880,56,0,2,1,5,2,0,0,2,1,1,0,0,6,0,4,11,0,351,1,22,4,4,1,31,5,0,0,0,0,1,0,0,2,41,0,1,0,0,1,11,0,0,5,0,191,0,3,0,1,0,956,0,0,15,1,0,0,0,0,0,1,0,3,43,3,3,0,4,0,0,0,0,0,0,0,7,2,11,0,1,0,1,0,0,0,0,1,0,0,5,0,0,0,0,4,0,1,10,0,1,0,1,0,1,0,0,0,88,0,0,0
WRRNcjkYTWM,395,39,0,0,1,3,0,0,0,0,0,0,0,0,2,0,1,15,0,103,1,7,2,4,2,8,4,0,0,0,0,0,0,0,3,19,0,0,0,2,0,2,0,0,0,0,63,0,0,0,0,0,44,0,0,2,2,0,3,4,0,0,0,0,0,15,2,0,0,3,1,0,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,61,0,0,0
hSkJIVVp1cQ,1474,48,0,0,0,4,0,0,0,0,1,1,0,0,2,1,2,11,0,251,1,16,1,0,0,18,6,0,0,0,0,0,0,0,8,18,0,0,1,0,0,5,0,0,2,0,60,0,10,0,28,0,875,0,0,15,0,0,0,0,0,0,0,0,0,32,1,4,0,2,2,1,0,0,0,3,0,4,0,2,0,5,1,0,0,0,0,2,0,0,0,3,0,0,0,0,1,0,1,1,0,0,0,1,0,6,0,0,0,54,0,0,0
zLnzC2ZuYKE,1600,52,0,0,2,4,2,0,0,0,20,0,0,0,2,1,1,6,0,275,1,14,2,0,0,32,8,0,0,0,0,0,0,0,3,26,0,10,0,0,0,6,0,0,2,0,88,0,4,0,8,0,896,0,0,6,1,0,1,0,1,0,0,0,0,30,1,21,0,0,1,3,0,0,0,1,0,5,2,1,1,2,2,16,0,0,0,0,0,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,2,1,0,0,65,0,0,0
fyk6vjwI3wc,1661,56,0,0,0,0,2,1,1,1,0,0,0,0,1,0,1,21,1,683,0,49,2,0,0,15,10,0,3,0,2,0,0,0,4,15,0,0,0,2,0,5,0,1,7,0,304,0,0,2,2,0,281,0,0,8,1,0,1,0,0,0,2,0,1,8,0,9,0,2,6,2,0,0,0,2,0,17,2,28,1,1,1,1,0,0,0,3,0,0,0,10,2,0,0,0,3,0,0,2,0,0,2,0,0,26,0,0,0,99,0,0,0
2r5GK9Oer60,331,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,1,0,0,0,0,8,0,0,1,0,0,0,0,0,1,15,0,0,0,1,1,0,0,0,0,0,17,0,0,0,0,0,241,0,0,1,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
XPQ_x-7xxbY,396,30,0,0,0,6,0,0,0,0,0,1,0,0,1,0,1,1,0,150,0,8,0,0,0,16,5,0,0,0,0,0,0,0,1,16,0,0,1,0,1,0,0,0,2,0,22,0,0,0,1,0,110,0,0,7,1,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,0,0,0
lvcNztFK2iE,3000,72,0,0,0,79,2,1,0,2,0,7,0,0,24,2,7,33,0,1597,11,223,8,5,4,12,18,0,5,0,8,0,0,0,10,6,0,2,0,5,0,12,0,0,18,0,287,0,1,1,7,0,155,0,0,24,7,0,9,4,1,0,0,2,0,11,9,18,0,4,11,2,0,1,1,10,4,61,6,13,0,3,2,14,0,0,0,0,2,0,0,8,3,2,1,0,4,0,10,9,0,5,0,2,0,12,0,0,0,149,0,0,0
pNq0Obxkq-s,370,35,0,0,1,6,2,0,0,0,0,0,0,0,2,0,1,3,0,105,0,3,0,0,0,10,6,0,0,0,0,0,0,0,5,8,0,0,0,1,0,2,0,1,2,0,69,0,0,0,1,0,102,0,0,4,1,0,0,0,0,0,1,0,0,8,1,1,0,2,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,11,0,0,0
6ztiULeEphI,687,31,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,11,0,161,0,2,1,0,0,13,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1,1,0,0,1,0,54,0,1,0,1,0,354,0,0,3,0,0,0,0,0,0,0,1,0,11,0,3,0,1,1,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,0,0,0
PEdWpkeB87s,305,42,0,0,0,6,1,0,0,0,0,4,0,0,5,0,3,2,0,131,0,9,1,1,1,6,2,0,2,0,0,0,0,0,1,24,0,0,0,3,0,10,0,0,1,0,11,0,0,0,0,0,22,0,0,1,0,0,1,0,0,0,0,1,0,8,0,0,0,2,0,1,0,0,0,2,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,3,0,0,0,2,0,3,1,0,0,20,0,0,0
rWiTs456fYs,191,26,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,108,0,3,1,0,0,7,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,7,0,0,1,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,1,0,0,1,0,0,0,9,0,0,0
Ffz8WsfQNu4,5349,73,0,1,5,24,3,0,0,2,1,4,0,0,33,8,8,35,3,2774,7,88,14,5,5,62,13,0,8,0,1,0,0,0,4,50,0,3,1,7,2,103,0,4,17,0,152,0,0,0,4,0,1413,0,0,22,6,3,4,0,0,0,0,1,0,19,48,10,0,2,13,8,0,0,0,16,0,20,9,4,2,3,3,3,0,0,0,1,0,0,0,15,13,1,0,0,12,0,31,5,0,0,1,1,0,22,1,0,0,136,0,0,1
jZ_qqqUw16s,163,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,106,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0
YH6Ofy89sDE,1308,52,0,1,0,0,1,1,0,0,1,1,0,0,8,3,4,15,0,582,0,16,13,1,0,67,15,0,1,0,2,0,0,0,1,21,0,2,2,0,0,9,0,0,7,0,125,0,1,0,0,0,272,0,0,9,0,0,0,0,1,0,0,0,0,13,4,2,0,1,3,8,0,0,0,4,0,5,3,3,1,1,3,3,0,0,0,0,0,0,0,7,0,0,0,0,4,0,2,2,0,0,0,0,0,3,0,0,0,49,0,0,0
0C0BJEUKTm4,978,57,0,0,0,11,0,0,0,0,1,1,0,0,4,0,1,42,1,341,1,36,6,33,2,31,6,0,1,0,1,0,0,0,1,19,0,1,0,0,0,1,0,1,4,0,143,0,0,0,22,0,53,0,0,8,9,0,2,7,0,0,0,0,0,18,2,0,0,1,3,2,0,0,1,1,0,18,4,5,0,3,2,2,0,0,0,0,0,0,0,2,1,0,0,0,1,0,2,4,0,1,0,0,0,2,0,0,0,102,0,0,1
n-3jzVgFJac,33464,97,2,84,145,379,100,15,13,34,20,31,0,0,61,23,242,343,24,14609,41,1032,153,36,74,470,1683,0,46,0,45,7,0,0,173,422,0,63,116,841,23,286,0,12,315,0,1937,0,128,5,138,8,930,48,4,395,66,16,73,23,13,0,6,19,6,666,85,159,0,177,272,66,0,6,7,133,21,392,83,131,11,13,159,57,0,0,0,18,9,0,0,153,119,24,3,0,140,0,55,682,0,177,27,38,0,500,20,0,0,2517,0,0,6
1pRteCYqjCE,116,23,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,47,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,32,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0
