youtube_id,total_comments,total_languages,undetected_languages,af,am,ar,az,be,bg,bn,bs,ca,ceb,co,cs,cy,da,de,el,en,eo,es,et,eu,fa,fi,fr,fy,ga,gd,gl,gu,ha,haw,he,hi,hmn,hr,ht,hu,hy,id,ig,is,it,iw,ja,jw,ka,kk,km,kn,ko,ku,ky,la,lb,lo,lt,lv,mg,mi,mk,ml,mn,mr,ms,mt,my,ne,nl,no,ny,or,pa,pl,ps,pt,ro,ru,rw,si,sk,sl,sm,sn,so,sq,sr,st,su,sv,sw,ta,te,tg,th,tk,tl,tr,tt,ug,uk,ur,uz,vi,xh,yi,yo,zh,zh-cn,zh-tw,zu
eVGvrRKA4Mc,935,51,0,0,2,4,0,0,0,0,1,0,0,0,3,2,1,7,0,333,1,7,6,1,0,32,8,0,0,0,1,0,0,0,1,12,0,0,0,1,0,5,0,0,6,0,131,0,0,0,1,0,263,0,0,9,1,0,4,0,0,0,0,1,0,10,4,2,0,1,0,2,0,0,0,1,0,4,2,3,0,1,1,3,0,0,0,0,0,0,0,2,1,0,0,0,3,0,1,6,0,0,1,0,0,3,0,0,0,36,0,0,0
6YxdKqKcCjI,4359,82,0,4,7,104,2,1,3,2,1,1,0,0,18,12,13,116,0,1737,6,183,42,4,6,137,24,0,4,0,4,0,0,0,8,125,0,4,0,14,5,384,0,1,22,0,76,0,2,2,2,0,364,0,0,29,4,2,13,2,1,0,0,2,1,91,132,31,0,8,12,26,0,3,0,0,3,28,5,51,4,2,8,7,0,0,0,2,0,0,0,26,23,3,0,0,13,0,55,26,0,1,5,3,0,25,9,0,0,185,0,0,1
iH0olvj_PhM,1305,60,0,0,3,11,1,0,0,0,1,0,0,0,3,3,4,26,0,421,1,24,4,1,0,28,12,0,0,0,1,0,0,0,5,27,0,1,0,1,0,17,0,1,3,0,58,0,0,0,5,0,430,1,0,9,1,1,1,1,0,0,0,0,0,42,1,9,0,1,5,4,0,0,0,10,1,17,3,2,0,2,0,4,0,0,0,0,1,0,0,3,3,0,1,0,2,0,2,5,0,1,0,2,0,0,0,0,0,66,0,0,0
gKOBxqP1aho,104,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,0,4,0,0,0,3,0,0,1,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,37,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
W9zz89BwAZ8,837,46,0,0,6,3,0,0,0,0,2,1,0,0,4,1,0,7,0,236,2,18,1,0,0,5,7,0,0,0,1,0,0,0,1,10,0,3,0,0,0,4,0,0,2,0,43,0,1,0,2,1,406,1,0,1,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,1,0,1,0,3,1,1,1,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,0,2,2,0,0,0,0,0,1,1,0,0,23,0,0,0
di5e-358eUY,184,24,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,57,1,3,2,0,1,8,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,1,0,0,2,0,24,0,2,0,0,0,46,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
vfkVtcYj0cU,324,34,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,3,0,102,0,5,1,0,0,3,1,0,0,0,0,0,0,0,2,6,0,1,0,0,0,0,0,0,3,0,13,0,2,0,0,0,140,0,0,2,0,0,1,0,0,0,0,0,0,6,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,9,0,0,0
Hmo-BJ9VKDk,584,54,0,0,6,6,3,0,1,0,0,0,0,0,5,0,1,3,1,165,0,14,5,0,1,39,6,0,0,0,1,0,0,0,2,34,0,0,0,1,1,0,0,0,3,0,42,0,2,0,2,0,35,1,1,14,2,0,2,0,0,0,1,0,0,65,0,21,0,2,0,3,0,0,0,1,0,5,1,6,1,0,0,1,0,0,0,0,0,0,0,6,4,0,0,0,3,0,0,5,0,1,2,2,0,1,0,0,0,46,0,0,0
q9lQG1shW6o,188,35,0,3,2,1,0,0,0,0,1,0,0,0,1,0,0,6,0,79,0,1,2,0,0,9,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,4,0,7,0,2,2,1,0,16,0,0,4,1,0,0,1,0,0,0,0,0,6,1,2,0,1,0,0,0,0,0,7,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,12,0,0,0
U4zFN5RzPeM,22198,94,0,21,44,67,47,3,10,1,5,18,0,0,313,43,64,338,5,14684,25,631,88,90,13,539,151,0,28,0,10,0,0,0,16,18,0,19,8,29,20,927,0,7,102,0,298,0,25,20,158,1,494,1,3,96,11,11,39,13,4,0,1,3,3,19,309,145,0,7,121,41,0,1,1,138,3,233,17,65,44,231,31,43,0,0,0,6,6,0,0,96,83,3,0,0,63,0,72,56,0,11,5,2,0,39,15,0,0,498,0,0,7
beDN-ujHL4U,97,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0
5COWRh1rS9A,196,36,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,63,0,11,1,0,0,17,2,0,0,0,0,0,0,0,1,15,0,1,0,1,1,0,0,0,0,0,8,0,0,0,0,0,12,0,0,5,0,0,0,0,0,0,0,0,0,12,0,5,0,0,0,1,0,0,0,1,0,3,1,3,0,0,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,14,0,0,0
N6wMAiDUntc,191,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,1,0,0,3,0,12,0,0,0,0,0,116,0,0,1,0,0,0,0,0,0,0,1,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
BIXppE2qu40,110,22,0,0,0,2,1,0,0,0,1,1,0,0,3,0,0,0,0,56,0,3,0,0,0,3,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,2,0,8,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0
q91hRIU92hE,259,30,0,0,0,11,2,0,0,0,0,0,0,0,0,0,1,1,0,117,0,4,1,1,2,6,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,31,0,1,0,2,0,17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,24,0,0,0
BoNw-34SDyQ,250,28,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,58,0,5,6,1,0,9,0,0,0,0,0,0,0,0,1,14,0,0,1,0,0,0,0,0,1,0,65,0,1,0,0,0,40,0,0,5,1,0,3,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,0,0
FJf8U0bB1iw,495,47,0,0,1,6,4,0,0,1,1,1,0,0,3,0,0,3,0,128,0,11,1,0,0,36,1,0,1,0,1,0,0,0,1,30,0,0,1,0,0,2,0,0,6,0,31,0,1,0,1,0,32,0,0,8,1,0,2,0,0,0,0,0,0,68,0,28,0,1,1,1,0,0,0,1,0,4,0,1,0,1,0,1,0,0,0,0,0,0,0,2,5,1,0,0,0,0,0,13,0,0,0,2,0,0,0,0,0,41,0,0,0
caWqIC7vA44,246,19,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,41,0,1,0,0,0,4,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,45,0,0,0,3,0,121,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
E1bGxyNLIdQ,1040,51,0,0,1,9,0,0,1,0,0,2,0,0,2,0,1,22,0,550,1,76,4,2,2,4,8,0,0,0,4,0,0,0,4,7,0,0,0,0,0,12,0,0,12,0,106,0,0,1,3,0,30,0,0,7,1,0,2,3,1,0,0,0,0,5,4,7,0,3,16,2,0,0,0,2,0,32,0,7,0,0,1,4,0,0,0,0,0,0,0,4,3,1,0,0,3,0,0,5,0,1,0,0,0,3,1,0,0,55,0,0,0
KkLztH1mMhM,1501,74,0,3,2,52,1,0,0,1,0,5,0,0,13,4,3,24,1,511,9,57,12,2,10,45,24,0,0,0,2,0,0,0,3,14,0,0,1,1,2,78,0,2,11,0,56,0,1,0,4,0,131,0,0,10,6,2,5,8,2,0,0,0,1,13,40,12,0,5,14,10,0,2,0,6,6,4,8,10,4,2,7,7,0,0,0,2,0,0,0,2,6,0,0,0,8,0,9,5,0,3,0,3,0,1,1,0,0,153,0,0,0
mtdc534P7No,657,35,0,0,3,0,0,0,0,1,0,0,0,0,1,0,2,3,0,62,0,2,1,2,0,6,1,0,1,0,0,0,0,0,0,7,0,2,1,0,1,0,0,0,3,0,48,0,0,0,0,0,454,0,0,3,0,0,0,0,0,0,0,0,0,10,1,2,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,3,0,0,0,0,0,0,0,3,0,1,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,17,0,0,0
L7_i-r9mo9w,4758,85,0,14,2,47,2,0,1,2,4,11,0,0,22,5,7,67,5,2765,21,387,3,14,20,35,37,0,7,0,25,0,0,0,11,19,0,7,1,6,6,20,0,0,40,0,210,0,5,1,16,1,249,1,2,33,2,1,12,4,2,0,0,1,0,12,9,28,0,6,46,8,0,1,0,36,5,70,3,6,2,0,2,19,0,0,0,3,1,0,0,9,5,1,0,0,14,0,14,12,0,4,0,3,0,22,1,0,0,218,0,0,1
q6_CfyZgF-s,889,51,0,6,2,2,2,0,1,0,0,0,0,0,5,0,7,21,0,394,0,13,7,2,0,21,11,0,0,0,0,0,0,0,3,33,0,0,0,0,0,8,0,1,10,0,64,0,2,0,2,0,142,0,0,10,2,0,1,1,0,0,0,0,0,11,4,0,0,2,7,2,0,0,0,1,1,10,0,6,1,0,2,1,0,0,0,0,0,0,0,5,1,0,0,0,4,0,0,2,0,1,0,0,0,4,0,0,0,45,0,0,0
zFAilhAA_As,4472,86,0,5,9,67,26,13,54,1,2,3,0,0,17,2,8,44,1,2007,6,86,12,9,10,99,29,0,0,0,2,0,0,0,8,69,0,2,5,3,5,28,0,1,19,0,202,0,8,16,6,0,477,2,11,43,2,2,5,1,1,0,11,0,21,76,12,18,0,3,17,5,0,2,0,26,4,44,5,245,2,1,0,9,0,0,0,1,24,0,0,17,9,2,2,0,1,0,6,238,0,6,21,5,0,7,1,0,0,163,0,0,2
hdh1-ItOdZs,266,36,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,1,83,1,5,0,0,0,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,13,0,1,2,0,22,0,0,1,2,0,70,0,0,3,1,2,1,2,0,0,0,0,0,1,3,0,0,0,2,2,0,0,0,1,0,2,0,4,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0
2rE4uldOSrw,3925,61,0,0,7,4,3,0,0,2,0,3,0,0,4,0,11,18,0,1040,1,65,18,1,0,44,29,0,0,0,2,0,0,0,7,29,0,2,1,1,0,7,0,0,20,0,109,0,1,0,7,0,827,5,0,18,2,0,1,1,1,0,0,1,0,25,0,12,0,1,7,1,0,0,0,8,0,11,6,4,0,3,4,1,0,0,0,3,0,0,0,7,2,1,0,0,2,0,3,2,0,0,0,0,0,1405,3,0,0,103,0,0,0
Z9SbpN-T7aE,315,34,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,125,1,6,2,1,0,7,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,2,0,12,0,0,0,4,0,79,0,0,8,0,0,1,0,0,0,0,0,0,2,3,2,0,0,2,0,0,0,0,0,0,2,1,10,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,0,1,0,0,0,0,0,0,2,0,0,0,8,0,0,0
X0Z0HYOLUXk,109,17,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,17,0,3,0,0,0,9,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,49,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
EdzFkgaMcJk,56,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,32,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
ZXpo2vqbfCA,2241,67,0,0,5,6,1,0,0,0,0,2,0,0,12,3,1,26,2,1125,2,111,9,2,1,31,11,0,0,0,2,0,0,0,6,27,0,1,0,0,2,20,0,0,9,0,296,0,1,1,2,0,266,0,0,18,2,2,6,2,1,0,0,0,0,29,5,3,0,4,9,5,0,0,0,2,1,21,2,0,1,2,3,2,0,0,0,2,1,0,0,8,1,0,0,0,4,0,12,6,0,1,0,0,0,1,2,0,0,81,0,0,0
GxaWj8eoRmw,4407,70,0,0,3,16,1,1,0,2,0,14,0,0,8,0,15,28,0,2141,3,160,3,11,5,20,22,0,3,0,10,0,0,0,29,9,0,1,0,5,3,34,0,0,25,0,421,0,5,2,10,2,895,1,0,41,0,0,4,1,0,0,4,0,1,11,12,7,0,8,25,6,0,1,0,6,2,50,2,16,4,10,4,2,0,0,0,0,0,0,0,10,3,0,0,0,15,0,4,9,0,4,5,0,0,13,0,0,0,198,0,0,0
j5FF18ko7LY,418,41,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,5,0,159,0,21,2,0,0,15,3,0,1,0,0,0,0,0,0,13,0,1,1,2,1,18,0,0,0,0,7,0,0,0,1,0,59,0,0,8,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,1,0,3,1,5,3,0,0,1,0,0,0,0,0,0,0,4,10,0,0,0,1,0,1,5,0,1,0,0,0,13,0,0,0,28,0,0,0
OlgptqTh6sU,5945,84,0,2,3,21,2,1,1,1,2,8,0,0,17,4,17,47,1,4529,9,330,9,6,3,26,74,0,3,0,12,2,0,0,9,17,0,3,2,3,4,22,0,0,58,0,66,0,4,1,9,2,129,0,0,19,0,1,17,1,2,0,1,1,0,7,1,18,0,3,18,14,0,1,0,14,1,72,7,22,1,3,10,10,0,0,0,1,0,0,0,14,8,1,0,0,34,0,5,25,0,0,2,3,0,21,3,0,0,90,0,0,0
pmkWBgayoUk,8782,90,0,2,10,293,8,5,5,4,4,16,0,0,30,3,23,101,0,4724,14,566,51,18,41,89,63,0,6,0,24,0,0,0,52,30,0,10,3,16,7,44,0,2,61,0,628,0,11,1,29,1,322,4,0,74,7,0,25,6,2,0,0,4,2,42,15,71,0,15,101,11,0,2,1,22,12,198,13,58,5,5,9,55,0,0,0,2,1,0,0,23,11,2,0,0,7,0,11,49,0,18,1,24,0,14,2,0,0,478,0,0,1
9sHvgN_tJy4,498,39,0,0,1,15,0,0,0,1,0,0,0,0,2,0,2,4,0,262,1,10,0,0,2,24,2,0,0,0,0,0,0,0,4,11,0,0,0,2,0,2,0,0,3,0,40,0,2,2,0,0,37,0,0,4,0,0,0,0,0,0,0,0,0,17,0,4,0,1,3,0,0,1,0,4,0,5,0,0,0,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,17,0,0,0
tREG7m9rFAE,368,44,0,0,0,9,1,0,0,0,1,1,0,0,2,0,1,3,0,112,0,15,2,1,1,20,1,0,0,0,0,0,0,0,0,48,0,0,0,6,0,5,0,0,1,0,12,0,1,0,1,0,38,0,0,4,1,0,0,0,0,0,0,0,0,27,1,0,0,1,1,3,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,3,8,0,0,0,3,0,1,0,0,1,0,0,0,1,0,0,0,21,0,0,0
b1T0gwBVv28,1240,53,0,0,0,5,0,1,0,1,0,1,0,0,5,2,3,22,0,455,6,52,1,6,1,11,4,0,0,0,2,0,0,0,2,7,0,0,0,1,1,32,0,0,14,0,112,0,1,0,8,0,324,0,0,10,0,0,6,0,0,0,0,0,0,2,14,4,0,1,5,2,0,0,0,0,0,2,8,5,3,1,4,1,0,0,0,0,0,0,0,1,5,1,0,0,4,0,5,0,0,1,0,1,0,1,0,0,0,51,0,0,0
3CcT5pAzYBE,547,49,0,0,0,4,2,0,0,2,0,0,0,0,3,2,1,5,0,218,1,13,4,1,0,7,7,0,0,0,0,0,0,0,0,9,0,1,0,0,0,7,0,0,2,0,23,0,0,1,3,0,137,0,0,5,0,0,0,0,0,0,1,0,0,4,4,2,0,1,6,0,0,0,0,3,0,8,2,2,1,1,2,0,0,0,0,0,0,0,0,2,1,0,0,0,8,0,1,3,0,0,1,0,0,2,0,0,0,24,0,0,0
7wucIfKd-w8,564,53,0,0,1,13,2,0,0,2,0,0,0,0,0,0,3,17,0,200,2,9,6,0,3,22,1,0,0,0,1,0,0,0,0,31,0,1,1,6,0,11,0,0,2,0,13,0,0,0,2,0,74,0,0,9,1,0,0,1,0,0,1,0,0,15,3,2,0,5,2,2,0,0,0,1,0,2,0,5,4,0,1,0,0,0,0,0,1,0,0,12,15,2,0,0,4,0,5,1,0,0,0,1,0,3,1,0,0,35,0,0,0
0WaH9Gzai1Q,184,34,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,82,0,6,0,0,0,4,1,0,0,0,1,0,0,0,1,6,0,0,0,0,0,12,0,0,1,0,4,0,2,0,3,0,16,0,0,3,0,0,1,1,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,5,0,5,2,0,0,0,0,0,0,0,0,0,7,0,0,0
ZKpC0VTrJvU,673,36,0,0,0,1,0,0,0,0,16,0,0,0,0,0,0,2,0,191,0,7,0,0,0,12,4,0,0,0,1,0,0,0,0,10,0,6,0,1,0,7,0,0,0,0,43,0,0,0,4,0,303,0,0,5,0,0,1,0,0,0,0,0,0,5,1,3,0,0,1,2,0,0,0,1,0,2,0,1,1,0,1,6,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,28,0,0,0
mEskquh2uwg,543,43,0,0,3,10,0,0,0,0,1,0,0,0,0,0,0,29,1,216,0,18,3,14,1,10,4,0,1,0,0,0,0,0,4,12,0,0,0,0,0,4,0,0,4,0,71,0,0,0,0,0,26,0,0,2,5,0,0,1,0,0,0,1,0,16,0,1,0,4,2,0,0,0,0,2,0,5,4,4,0,1,0,4,0,0,0,0,0,0,0,6,3,0,0,0,1,0,1,3,0,0,1,2,0,0,0,0,0,40,0,0,0
-k1ZMX2Pbjs,3244,73,0,2,7,5,5,0,1,2,0,3,0,0,14,2,11,18,0,1353,3,99,6,3,1,63,23,0,0,0,3,0,0,0,2,60,0,5,0,1,2,35,0,0,25,0,173,0,2,1,3,1,842,0,0,20,2,1,4,1,1,0,0,4,0,41,2,30,0,10,19,7,0,0,0,11,0,17,6,2,0,0,4,0,0,0,0,1,0,0,0,18,4,0,0,0,11,0,1,3,0,2,0,1,0,2,2,0,0,210,0,0,0
TcbTCeWTn9E,731,57,0,0,1,10,2,0,0,0,0,0,0,0,3,2,4,7,1,376,0,15,2,1,3,9,2,0,0,0,0,0,0,0,4,13,0,1,0,0,3,7,0,0,6,0,33,0,1,1,6,0,74,0,0,7,1,0,5,3,0,0,0,1,0,9,3,1,0,2,1,6,0,0,0,1,0,3,1,4,0,0,2,3,0,0,0,0,1,0,0,7,1,0,0,0,3,0,6,6,0,0,1,0,0,2,0,0,0,59,0,0,0
_LasTzgmRGI,192,29,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,5,0,62,1,3,0,0,1,7,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,1,0,9,0,0,0,1,0,60,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,2,0,1,0,2,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0
RKBaP6jENzA,745,52,0,0,0,5,2,1,2,1,0,1,0,0,5,0,1,14,1,291,1,20,3,1,0,20,3,0,0,0,1,0,0,0,1,9,0,0,0,0,0,31,0,2,5,0,33,0,0,1,4,0,143,0,1,2,1,0,0,0,0,0,0,1,1,8,15,6,0,1,3,3,0,0,0,1,0,13,2,8,1,1,0,0,0,0,0,2,0,0,0,3,10,0,0,0,23,0,2,0,0,0,0,0,0,0,1,0,0,26,0,0,0
UfZevOThZaM,390,36,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,7,0,124,0,8,1,0,0,6,9,0,0,0,0,0,0,0,1,6,0,0,0,0,0,2,0,0,3,0,73,0,0,1,0,0,77,0,0,9,2,0,0,0,0,0,0,0,0,9,1,2,0,0,1,0,0,0,0,2,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,3,0,0,1,0,0,0,0,0,0,21,0,0,0
fDwoc1darYk,2036,68,0,0,5,35,2,0,1,0,3,0,0,0,5,2,2,10,0,1048,21,113,8,2,4,15,11,0,0,0,4,0,0,0,4,15,0,7,2,0,3,11,0,0,16,0,210,0,7,0,7,0,124,0,1,36,2,1,14,0,1,0,0,1,0,12,2,10,0,4,6,4,0,0,0,9,0,46,2,4,3,1,2,6,0,0,0,1,0,0,0,7,6,1,0,0,3,0,5,4,0,1,0,3,0,14,2,0,0,113,0,0,0
FmEB-FqMaBg,4226,87,0,4,7,50,27,2,4,19,3,10,0,0,4,7,9,46,2,1460,2,91,37,4,4,185,210,0,2,0,1,1,0,0,46,149,0,3,8,8,5,14,0,1,24,0,231,0,26,7,15,2,222,3,0,82,20,2,18,5,2,0,0,1,1,247,3,18,0,13,15,6,0,0,0,15,1,33,9,58,1,5,9,13,0,0,0,1,2,0,0,20,9,1,0,0,5,0,2,229,0,2,3,10,0,35,2,0,0,300,0,0,0
5QtI6HIEfP8,7332,91,0,7,10,496,15,1,3,2,2,14,0,0,29,14,23,125,2,3707,6,288,55,25,75,93,59,0,2,0,7,1,0,0,14,44,0,14,9,57,15,223,0,5,68,0,178,0,14,0,21,1,336,1,0,25,7,2,15,5,5,0,3,2,1,44,75,36,0,18,51,35,0,1,1,17,16,46,9,38,9,3,8,17,0,0,0,1,2,0,0,26,37,4,0,0,12,0,31,147,0,13,0,26,0,24,5,0,0,393,0,0,2
gWMC22gQqn8,2715,79,0,4,23,37,10,2,3,3,4,6,0,0,5,2,6,27,1,871,3,92,22,2,2,141,41,0,0,0,2,0,0,0,30,151,0,1,1,5,0,6,0,0,17,0,189,0,22,3,12,0,113,3,0,54,6,2,7,2,1,0,0,0,1,231,4,12,0,13,17,8,0,1,0,15,1,30,4,35,0,2,6,3,0,0,0,0,11,0,0,33,8,1,0,0,5,0,0,75,0,2,3,2,0,44,1,0,0,147,0,0,0
ObTXHxXcvZU,4371,82,0,5,11,61,7,1,5,5,5,12,0,0,12,12,4,85,1,1601,16,300,31,5,11,104,18,0,0,0,2,0,0,0,21,100,0,7,1,6,2,197,0,4,25,0,235,0,12,3,22,0,305,0,1,84,11,2,13,6,0,0,0,0,3,112,5,21,0,3,55,8,0,0,0,19,3,125,7,86,0,22,12,4,0,0,0,1,1,0,0,30,5,0,0,0,6,0,9,10,0,3,8,6,0,10,1,0,0,344,0,0,0
0-7E5iBbJ58,1330,52,0,1,2,8,0,0,0,0,0,0,0,0,4,0,3,7,0,257,1,10,5,1,1,24,3,0,1,0,2,0,0,0,1,20,0,0,0,0,2,1,0,0,8,0,227,0,1,0,0,0,633,0,1,9,3,0,7,1,0,0,0,0,1,11,0,4,0,2,0,1,0,0,0,2,0,1,2,1,0,1,1,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,42,0,0,0
2adalp_JdUY,3958,84,0,7,10,50,7,4,3,1,1,12,0,0,24,11,7,54,0,2202,4,257,16,1,13,45,40,0,6,0,9,0,0,0,16,29,0,0,4,39,6,32,0,2,26,0,159,0,9,11,12,0,108,2,1,42,5,1,12,2,3,0,1,1,5,44,13,26,0,6,13,7,0,0,0,25,2,50,8,64,3,2,6,6,0,0,0,3,5,0,0,19,10,1,2,0,6,0,11,36,0,5,3,6,0,3,2,0,0,205,0,0,0
C8pUNssSxMQ,197,26,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,68,0,2,1,0,0,8,0,0,0,0,0,0,0,0,0,7,0,1,0,0,2,0,0,0,0,0,8,0,0,0,0,0,54,0,0,8,0,0,1,0,0,0,0,0,0,7,0,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,14,0,0,0
DoHvCdl35qk,953,48,0,0,2,5,0,0,0,0,0,0,0,0,2,1,0,8,1,236,0,11,1,0,1,23,6,0,0,0,1,0,0,0,2,14,0,1,0,1,0,3,0,2,3,0,57,0,1,0,3,0,480,0,0,2,1,1,1,0,0,0,0,0,0,16,0,4,0,1,3,2,0,0,0,1,1,1,3,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,32,0,0,0
XifWNXyMK2c,682,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,87,0,3,2,0,1,7,1,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,460,0,0,8,1,0,1,0,0,0,0,0,0,12,0,1,0,0,1,1,0,1,0,0,1,2,0,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,16,0,0,0
