youtube_id,total_comments,total_languages,undetected_languages,af,am,ar,az,be,bg,bn,bs,ca,ceb,co,cs,cy,da,de,el,en,eo,es,et,eu,fa,fi,fr,fy,ga,gd,gl,gu,ha,haw,he,hi,hmn,hr,ht,hu,hy,id,ig,is,it,iw,ja,jw,ka,kk,km,kn,ko,ku,ky,la,lb,lo,lt,lv,mg,mi,mk,ml,mn,mr,ms,mt,my,ne,nl,no,ny,or,pa,pl,ps,pt,ro,ru,rw,si,sk,sl,sm,sn,so,sq,sr,st,su,sv,sw,ta,te,tg,th,tk,tl,tr,tt,ug,uk,ur,uz,vi,xh,yi,yo,zh-cn,zh-tw,zu
TrYFt-YDDPw,1449,24,4141,0,0,3,2,0,0,3,0,0,0,0,15,0,9,49,1,1895,0,81,5,0,0,53,46,0,0,0,0,0,0,0,0,34,0,0,0,0,0,6,0,0,41,0,33,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,16,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J6M_UmyG3xI,1404,27,5620,0,0,0,1,0,0,2,0,0,0,0,27,1,8,87,1,1727,0,60,46,0,0,48,52,0,0,0,0,0,0,0,0,28,0,0,0,0,0,13,0,0,12,0,33,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,6,0,0,7,0,0,0,0,11,0,5,4,1,0,0,1,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WOW0Qxk8RGE,492,20,2562,0,0,0,0,0,0,0,0,0,0,0,3,0,4,8,0,415,0,13,0,0,0,29,20,0,0,0,0,0,0,0,1,23,0,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,10,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
heuJSO1wgE8,1325,29,4566,0,0,3,2,0,0,8,0,0,0,0,15,0,6,53,1,1757,0,66,19,0,0,67,36,0,0,0,0,0,0,0,1,65,0,0,0,4,0,5,0,0,17,0,51,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,0,15,0,2,7,1,0,0,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
nAW4uqc-7T4,64153,39,158799,0,0,203,7,0,0,76,0,0,0,0,402,4,311,2169,4,87916,0,2608,351,33,0,604,1533,0,0,0,0,0,0,0,25,130,0,0,0,20,0,300,0,0,1367,0,1308,0,0,0,0,4,7,0,0,0,0,0,139,10,0,0,0,0,0,0,0,406,0,0,332,15,0,0,23,390,0,171,148,5,0,0,18,3696,0,0,0,1,0,0,0,328,0,1,1,0,0,0,0,403,0,0,0,0,0,0,0,0,0,0,0,0
dkGGdkPhChs,78,14,613,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0,335,0,16,1,0,0,1,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qvO_rfD0Pfg,5338,33,20133,0,0,0,1,0,0,9,0,0,0,0,234,0,68,376,30,9972,0,381,54,3,0,112,221,0,0,0,0,0,0,0,9,7,0,0,0,3,0,203,0,0,146,0,153,0,0,0,0,0,2,0,0,0,0,0,26,1,0,0,0,0,0,0,0,32,0,0,47,3,0,1,0,136,0,22,41,1,0,0,0,43,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
9rZgP8jebBQ,6646,33,26015,0,0,2,2,0,0,8,0,0,0,0,325,0,70,338,62,11851,0,308,33,7,0,165,248,0,0,0,0,0,0,0,9,104,0,0,0,3,0,65,0,0,222,0,196,0,0,0,0,0,0,0,0,0,0,0,18,2,0,0,0,1,0,0,0,42,0,0,36,0,0,0,2,165,0,65,19,1,0,0,2,17,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Maq65aXy_SQ,135,10,263,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,88,0,4,0,0,0,15,3,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XO4uvysZMro,13346,32,37137,0,0,3,6,0,0,5,0,0,0,0,108,0,121,404,0,15610,0,479,41,10,0,1231,252,0,0,0,0,0,0,0,1,1668,0,0,0,5,0,20,0,0,138,0,539,0,0,0,0,0,10,0,0,0,0,0,7,2,0,0,0,0,0,0,0,83,0,0,70,0,0,0,0,94,0,23,35,4,0,0,7,4,0,0,0,0,0,0,0,25,0,1,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
EK0zXfuyRL8,423,20,1430,0,0,1,0,0,0,3,0,0,0,0,6,0,4,8,0,480,0,11,15,0,0,27,12,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bs8SfZdb4us,12944,37,52663,0,0,16,6,0,0,15,0,0,0,0,228,0,152,622,6,18860,0,977,56,3,0,151,578,0,0,0,0,0,0,0,0,44,0,0,0,12,0,51,0,0,274,0,1459,0,0,0,0,2,9,0,0,0,0,0,26,4,0,0,0,0,0,1,0,74,0,0,66,3,0,1,2,62,0,51,29,2,0,0,12,23,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,46,0,0,0,0,0,1,0,0,0,0,0,0
dA6CNsa0fg8,616,18,2141,0,0,2,0,0,0,0,0,0,0,0,6,0,1,20,0,603,0,20,0,0,0,26,17,0,0,0,0,0,0,0,0,29,0,0,0,0,0,1,0,0,5,0,21,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3BIxcOKpkxc,209,15,559,0,0,0,0,0,0,0,0,0,0,0,8,0,3,8,1,202,0,9,2,0,0,4,10,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jg4YB96clmw,3028,29,11513,0,0,1,2,0,0,5,0,0,0,0,36,0,23,220,0,4158,0,112,9,1,0,73,140,0,0,0,0,0,0,0,0,22,0,0,0,2,0,26,0,0,35,0,140,0,0,0,0,0,3,0,0,0,0,0,112,1,0,0,0,0,0,0,0,23,0,0,22,0,0,0,0,42,0,5,2,0,0,0,2,7,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
in87oOJGvAE,4001,32,23731,0,0,1,2,0,0,8,0,1,0,0,109,0,73,447,33,10823,0,444,20,3,0,114,237,0,0,0,0,0,0,0,11,32,0,0,0,3,0,58,0,0,140,0,129,0,0,0,0,0,1,0,0,0,0,0,13,2,0,0,0,0,0,0,0,24,0,0,29,1,0,0,0,122,0,38,31,0,0,0,1,16,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ahh_W6RlDeU,101,16,535,0,0,0,0,0,0,1,0,0,0,0,1,0,1,8,1,201,0,7,1,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LervgNNq778,532,21,2242,0,0,0,0,0,0,0,0,0,0,0,2,0,3,13,0,454,0,18,2,0,0,20,20,0,0,0,0,0,0,0,0,26,0,0,0,0,0,2,0,0,8,0,19,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,6,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PtdRCNk8_JI,97,10,276,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,69,0,3,2,0,0,6,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1LU00vag9dw,102,11,302,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,29,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ww7uAbnX2Bk,4570,31,25959,0,0,0,4,0,0,10,0,0,0,0,151,0,84,747,15,10941,0,363,35,6,0,81,285,0,0,0,0,0,0,0,5,8,0,0,0,2,0,120,0,0,108,0,112,0,0,0,0,0,2,0,0,0,0,0,18,1,0,0,0,1,0,0,0,24,0,0,27,2,0,0,1,34,0,34,40,0,0,0,0,32,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6vg63uFsi4,1053,16,3344,0,0,0,0,0,0,0,0,0,0,0,5,0,2,10,0,369,0,4,0,0,0,49,4,0,0,0,0,0,0,0,0,48,0,0,0,0,0,4,0,0,5,0,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cSqOY5nktfg,25622,36,154670,0,0,935,1,0,0,14,0,1,0,0,92,0,48,316,10,14439,0,404,39,3,0,658,279,0,0,0,0,0,0,0,6,381,0,0,0,3,0,88,0,0,316,0,636,0,0,0,0,1,5,0,0,0,0,0,40,1,0,0,0,0,0,0,0,80,0,0,832,1,0,0,47,456,0,32,47,3,0,0,2,19,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
HnnIT39pnNw,581,20,2415,0,0,0,0,0,0,2,0,0,0,0,3,0,0,70,0,1317,0,37,10,0,0,27,38,0,0,0,0,0,0,0,0,18,0,0,0,1,0,0,0,0,16,0,30,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qvByCuIsVe0,312,19,1332,0,0,0,0,0,0,1,0,0,0,0,5,0,4,17,0,585,0,17,0,0,0,11,16,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EmY8lCZctIo,805,20,2130,0,0,1,0,0,0,2,0,0,0,0,4,0,1,45,0,567,0,19,2,0,0,38,10,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,13,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LnZdyc1YU7c,815,20,2384,0,0,0,1,0,0,0,0,0,0,0,4,0,5,22,0,824,0,25,15,0,0,33,22,0,0,0,0,0,0,0,0,28,0,0,0,0,0,4,0,0,13,0,46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JcaoyyRfvuQ,256,19,713,0,0,0,0,0,0,1,0,0,0,0,4,0,1,7,1,278,0,10,0,0,0,16,5,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zrwCw5wJE3o,1345,26,3745,0,0,0,0,0,0,1,0,0,0,0,35,0,4,28,1,1161,0,59,5,0,0,78,16,0,0,0,0,0,0,0,0,107,0,0,0,1,0,3,0,0,11,0,129,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,10,0,0,0,0,6,0,5,4,0,0,0,1,2,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BmBoclw-gPM,25439,39,74352,0,0,2,17,0,0,9,0,0,0,0,558,0,327,3104,4,43812,0,1035,138,9,0,420,1193,0,0,0,0,1,0,0,4,50,0,0,0,3,0,263,0,0,598,0,495,0,0,0,0,2,1,0,0,0,0,0,35,2,0,0,0,0,0,0,0,218,0,0,167,6,0,0,0,122,0,85,63,2,0,1,11,54,0,0,0,0,0,0,0,250,0,0,1,0,1,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0
fqngsY49DPA,693,25,3451,0,0,0,1,0,0,1,0,0,0,0,14,0,14,66,1,1320,0,39,6,0,0,42,18,0,0,0,0,0,0,0,1,19,0,0,0,0,0,13,0,0,19,0,22,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,9,0,1,12,0,0,0,0,6,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7xJDA3mbx4c,391,11,1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,103,0,4,1,0,0,26,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,1,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q4Rb5_kjS2M,25498,38,70381,0,0,43,7,0,0,36,0,1,0,0,231,0,146,1064,2,41089,0,1196,106,10,0,305,972,0,0,0,0,1,0,0,29,118,0,0,0,13,0,125,0,0,453,0,783,0,0,0,0,2,3,0,0,0,0,0,36,4,0,0,0,0,0,1,0,116,0,0,352,9,0,0,5,213,0,54,97,3,0,0,24,265,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
tgrPTT7leyw,2301,26,8730,0,0,0,1,0,0,5,0,0,0,0,25,0,7,88,5,1941,0,44,6,0,0,67,180,0,0,0,0,0,0,0,0,63,0,0,0,3,0,9,0,0,7,0,86,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,18,0,4,4,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VjwK2jtbTEM,98,12,364,0,0,0,0,0,0,1,0,0,0,0,1,0,1,4,0,241,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6apGURstM58,2358,26,6717,0,0,1,3,0,0,3,0,0,0,0,31,0,10,40,2,2376,0,56,7,0,0,120,22,0,0,0,0,0,0,0,0,84,0,0,0,2,0,7,0,0,20,0,79,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,11,0,2,5,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21HuSA96Hm8,3403,33,9728,0,0,2,1,0,0,4,0,0,0,0,65,0,18,373,7,3952,0,74,54,2,0,238,57,0,0,0,0,0,0,0,1,199,0,0,0,5,0,14,0,0,57,0,152,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,12,0,0,12,1,0,0,2,31,0,12,4,1,0,0,0,19,0,0,0,0,0,0,0,21,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
wkei9jTvbyI,29173,38,89850,0,0,25,7,0,0,39,0,0,0,0,472,0,144,1020,100,32475,0,1746,178,14,0,1208,793,0,0,0,0,0,0,0,5,735,0,0,0,11,0,178,0,0,275,0,2791,0,0,0,0,0,13,0,0,0,0,0,310,3,0,0,0,0,0,0,0,127,0,0,664,12,0,1,2,158,0,64,190,5,0,0,16,34,0,0,0,0,0,0,0,328,0,2,1,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
Wwdcv8TRbcA,30240,40,127225,0,0,13,6,0,0,15,0,2,0,0,134,1,236,4581,0,38727,0,4749,240,30,0,481,1011,0,0,0,0,1,0,0,5,31,0,0,0,15,0,395,0,0,870,0,290,0,0,0,0,0,6,0,0,0,0,0,162,23,0,0,0,0,0,0,0,160,0,0,425,21,0,0,2,372,0,146,125,3,0,1,44,30,0,0,0,0,0,0,0,346,0,1,1,0,0,0,0,790,0,0,0,0,0,1,0,0,0,0,0,0
qAFsD-duK2Y,561,21,1484,0,0,0,0,0,0,0,0,0,0,0,2,0,2,44,0,537,0,20,0,2,0,27,26,0,0,0,0,0,0,0,0,29,0,0,0,0,0,3,0,0,5,0,30,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,1,0,1,2,0,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5OwvrCEf75E,2054,24,12133,0,0,0,0,0,0,3,0,0,0,0,7,0,3,51,0,1521,0,57,1,0,0,48,61,0,0,0,0,0,0,0,1,57,0,0,0,2,0,4,0,0,28,0,64,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,0,0,8,0,0,0,0,20,0,5,6,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ido-fCQek5Q,6517,32,18347,0,0,3,1,0,0,1,0,0,0,0,45,0,15,142,2,8468,0,279,34,3,0,424,209,0,0,0,0,1,0,0,2,386,0,0,0,2,0,23,0,0,79,0,280,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,35,0,0,44,0,0,0,0,41,0,11,30,2,0,0,2,3,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
FuF6gBiAJkE,8915,35,50792,0,0,3,6,0,0,25,0,0,0,0,188,1,101,671,40,15793,0,1053,63,26,0,276,435,0,0,0,0,1,0,0,8,182,0,0,0,3,0,50,0,0,189,0,537,0,0,0,0,0,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,75,0,0,73,8,0,0,1,78,0,78,46,3,0,0,8,33,0,0,0,0,0,0,0,233,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
3Ne55EliHKU,11240,34,28069,0,0,21,3,0,0,6,0,1,0,0,160,0,48,295,0,19980,0,522,85,10,0,269,264,0,0,0,0,0,0,0,4,126,0,0,0,6,0,44,0,0,147,0,474,0,0,0,0,0,3,0,0,0,0,0,12,2,0,0,0,0,0,0,0,56,0,0,76,6,0,0,0,53,0,33,15,5,0,0,4,30,0,0,0,0,0,0,0,28,0,0,0,0,1,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
UTCC8k6KwnQ,11557,37,27786,0,0,96,3,0,0,25,0,0,0,0,52,1,51,311,6,13021,0,352,43,6,0,175,255,0,0,0,0,0,0,0,0,35,0,0,0,4,0,30,0,0,146,0,227,0,0,0,0,0,1,0,0,0,0,0,22,5,0,0,0,2,0,0,0,37,0,0,136,4,0,0,8,89,0,20,17,1,0,1,2,7,0,0,0,0,0,0,0,54,0,1,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0
YVEsmvUCwuM,1649,23,4480,0,0,0,2,0,0,2,0,0,0,0,24,0,5,57,0,1346,0,36,4,0,0,80,53,0,0,0,0,0,0,0,1,72,0,0,0,0,0,4,0,0,17,0,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0,7,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWqPa-pnbq4,2711,28,8504,0,0,3,2,0,0,0,0,0,0,0,25,2,24,196,8,5171,0,163,17,0,0,33,156,0,0,0,0,0,0,0,5,9,0,0,0,3,0,23,0,0,103,0,106,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,1,0,4,0,0,10,0,0,0,0,27,0,3,7,0,0,0,0,30,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YhlFoAslBC4,627,18,2215,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,1,383,0,11,2,1,0,28,15,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wy9ldvLCCBc,298,14,904,0,0,0,0,0,0,0,0,0,0,0,2,0,0,18,0,161,0,7,0,0,0,19,3,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mZeRbgRF2H0,1319,21,4326,0,0,0,2,0,0,1,0,0,0,0,3,0,0,21,0,910,0,30,0,1,0,39,30,0,0,0,0,0,0,0,1,46,0,0,0,0,0,2,0,0,7,0,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,13,0,2,4,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GWlt85wdc7c,5475,31,19162,0,0,3,3,0,0,13,0,0,0,0,145,0,72,321,7,10103,0,281,54,5,0,67,420,0,0,0,0,0,0,0,1,9,0,0,0,0,0,78,0,0,94,0,152,0,0,0,0,0,2,0,0,0,0,0,9,1,0,0,0,0,0,0,0,40,0,0,33,1,0,0,0,53,0,13,22,1,0,0,3,13,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCS16wXGsJg,3490,30,10469,0,0,2,8,0,0,5,0,0,0,0,51,0,86,125,3,4897,0,97,126,3,0,333,71,0,0,0,0,0,0,0,2,347,0,0,0,16,0,40,0,0,27,0,125,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,12,0,0,0,1,28,0,8,5,2,0,0,0,6,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
ISa_DYvbLaA,727,23,2133,0,0,2,0,0,0,2,0,0,0,0,6,0,5,34,0,876,0,38,2,0,0,29,22,0,0,0,0,0,0,0,0,14,0,0,0,1,0,1,0,0,4,0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,0,9,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dq8aMNGDGP8,1306,23,4516,0,0,1,0,0,0,2,0,0,0,0,8,0,6,32,0,2065,0,47,2,0,0,88,63,0,0,0,0,0,0,0,1,86,0,0,0,0,0,1,0,0,8,0,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,26,0,2,24,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3tbOGqoLPW0,581,22,1806,0,0,1,0,0,0,0,0,0,0,0,5,0,3,23,0,696,0,16,1,0,0,23,17,0,0,0,0,0,0,0,0,25,0,0,0,0,0,3,0,0,10,0,33,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,6,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViGYz2uem3Q,944,22,3374,0,0,0,1,0,0,1,0,0,0,0,6,0,7,25,0,767,0,25,2,0,0,36,20,0,0,0,0,0,0,0,1,32,0,0,0,0,0,2,0,0,18,0,23,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pP9b_hjXSnI,1915,25,5403,0,0,4,0,0,0,5,0,0,0,0,8,0,5,37,0,1487,0,52,14,0,0,54,19,0,0,0,0,0,0,0,0,40,0,0,0,1,0,4,0,0,10,0,49,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,17,0,0,0,0,2,0,14,0,2,0,0,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
