youtube_id,total_comments,total_languages,undetected_languages,af,am,ar,az,be,bg,bn,bs,ca,ceb,co,cs,cy,da,de,el,en,eo,es,et,eu,fa,fi,fr,fy,ga,gd,gl,gu,ha,haw,he,hi,hmn,hr,ht,hu,hy,id,ig,is,it,iw,ja,jw,ka,kk,km,kn,ko,ku,ky,la,lb,lo,lt,lv,mg,mi,mk,ml,mn,mr,ms,mt,my,ne,nl,no,ny,or,pa,pl,ps,pt,ro,ru,rw,si,sk,sl,sm,sn,so,sq,sr,st,su,sv,sw,ta,te,tg,th,tk,tl,tr,tt,ug,uk,ur,uz,vi,xh,yi,yo,zh-cn,zh-tw,zu
i_44fjSgcTM,7417,32,17982,0,0,39,2,0,0,6,0,0,0,0,33,0,40,182,0,10443,0,296,32,5,0,153,245,0,0,0,0,0,0,0,1,40,0,0,0,2,0,20,0,0,115,0,387,0,0,0,0,0,1,0,0,0,0,0,3,5,0,0,0,0,0,0,0,58,0,0,70,2,0,0,1,62,0,19,19,2,0,0,0,1,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
t2QISGWvj3Q,470,18,1928,0,0,0,0,0,0,3,0,0,0,0,1,0,1,18,0,225,0,5,6,0,0,7,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,2,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Da_-UdzxQ_Y,261,17,798,0,0,0,0,0,0,0,0,0,0,0,1,0,6,3,0,192,0,4,0,1,0,21,2,0,0,0,0,0,0,0,0,16,0,0,0,1,0,1,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bDN0pvwLj2U,3562,28,10118,0,0,4,0,0,0,4,0,0,0,0,92,0,67,131,3,5622,0,279,7,2,0,63,117,0,0,0,0,0,0,0,2,33,0,0,0,0,0,14,0,0,63,0,149,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,16,0,0,31,0,0,0,3,19,0,21,5,0,0,0,0,10,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
9LecHE4AMww,2994,27,12818,0,0,0,1,0,0,6,0,0,0,0,31,0,18,146,1,3518,0,103,22,3,0,113,52,0,0,0,0,0,0,0,2,74,0,0,0,1,0,7,0,0,56,0,99,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,23,0,3,6,0,0,0,4,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D69vKyWjVGE,2161,26,7932,0,0,0,0,0,0,3,0,0,0,0,15,0,6,44,1,1531,0,215,7,1,0,82,73,0,0,0,0,0,0,0,1,68,0,0,0,4,0,4,0,0,27,0,60,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,14,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ccoQmKWMy1s,495,20,1681,0,0,0,0,0,0,1,0,0,0,0,4,0,2,10,0,296,0,9,1,0,0,31,10,0,0,0,0,0,0,0,0,28,0,0,0,0,0,2,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,2,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WxcScdGJjtY,612,22,1436,0,0,3,0,0,0,2,0,0,0,0,9,0,1,11,0,525,0,22,0,0,0,69,11,0,0,0,0,0,0,0,1,64,0,0,0,1,0,6,0,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,2,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wXQVTCDpcSs,724,17,1748,0,0,0,1,0,0,0,0,0,0,0,11,0,1,65,0,606,0,13,0,1,0,51,6,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,2,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b1IwHX6oU6c,788,23,2559,0,0,0,0,0,0,2,0,0,0,0,8,0,9,20,0,912,0,18,1,2,0,59,45,0,0,0,0,0,0,0,3,54,0,0,0,0,0,1,0,0,7,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,2,18,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ThmAjL8ruGI,3240,29,12923,0,0,0,1,0,0,4,0,0,0,0,103,0,37,291,3,5374,0,155,25,4,0,59,94,0,0,0,0,0,0,0,7,6,0,0,0,3,0,39,0,0,94,0,94,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,14,0,0,29,0,0,1,1,20,0,14,34,0,0,0,1,32,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71cKKiQUqxE,11460,31,26651,0,0,11,19,0,0,19,0,0,0,0,381,0,102,792,8,18898,0,478,51,2,0,148,284,0,0,0,0,0,0,0,7,37,0,0,0,2,0,63,0,0,164,0,388,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,57,0,0,133,0,0,0,0,96,0,15,30,12,0,0,10,59,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
KLDzkwYPIx0,1377,24,5040,0,0,0,1,0,0,2,0,0,0,0,20,0,9,61,1,1790,0,57,24,2,0,39,28,0,0,0,0,0,0,0,0,34,0,0,0,0,0,6,0,0,16,0,54,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,16,0,0,0,0,10,0,5,5,0,0,0,0,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xFHP09n3UDc,3294,30,18844,0,0,2,1,0,0,15,0,0,0,0,94,0,48,424,4,7481,0,233,29,2,0,78,150,0,0,0,0,0,0,0,4,6,0,0,0,6,0,80,0,0,113,0,80,0,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,26,0,0,27,1,0,0,0,30,0,18,13,0,0,0,1,26,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
koTz6IjyaGU,2733,25,8923,0,0,7,0,0,0,2,0,0,0,0,80,0,18,110,1,3741,0,210,11,0,0,79,92,0,0,0,0,0,0,0,0,99,0,0,0,1,0,13,0,0,33,0,267,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,17,0,0,21,0,0,0,0,20,0,9,15,0,0,0,0,2,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Xkvpe5GXdWA,8455,34,24962,0,0,13,0,0,0,9,0,0,0,0,83,0,34,263,12,7528,0,370,18,3,0,350,184,0,0,0,0,0,0,0,0,373,0,0,0,2,0,22,0,0,124,0,778,0,0,0,0,0,4,0,0,0,0,0,69,2,0,0,0,0,0,0,0,43,0,0,94,1,0,0,1,41,0,9,39,2,0,0,1,3,0,0,0,0,0,0,0,60,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6F33l63O57E,97,12,263,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,68,0,3,0,0,0,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VWLWY2mLL2I,602,18,2247,0,0,0,0,0,0,2,0,0,0,0,6,0,1,18,0,412,0,10,1,0,0,25,28,0,0,0,0,0,0,0,1,21,0,0,0,1,0,0,0,0,1,0,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35XABEDIR7k,5100,33,14097,0,0,14,0,0,0,6,0,0,0,0,64,0,28,112,2,7292,0,213,12,2,0,283,126,0,0,0,0,0,0,0,0,251,0,0,0,1,0,8,0,0,43,0,166,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,15,0,0,22,0,0,0,2,30,0,11,8,3,0,0,3,1,0,0,0,0,0,0,0,11,0,1,1,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
5eq1mCNRt3s,16,1,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5vt6SYF0OYQ,1656,26,5762,0,0,0,0,0,0,4,0,0,0,0,12,0,3,44,0,991,0,31,1,1,0,47,29,0,0,0,0,0,0,0,1,44,0,0,0,1,0,5,0,0,10,0,48,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,13,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
noJxKw4Dszw,528,19,2072,0,0,0,0,0,0,0,0,0,0,0,10,0,3,11,1,658,0,15,6,0,0,31,15,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,15,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50LYcGiWDBY,1516,23,5828,0,0,0,1,0,0,0,0,0,0,0,7,0,9,19,2,1165,0,30,5,0,0,49,52,0,0,0,0,0,0,0,0,46,0,0,0,1,0,3,0,0,18,0,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,6,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9xG6DGrsd5E,678,21,1822,0,0,0,0,0,0,3,0,0,0,0,6,0,2,12,0,904,0,13,22,0,0,35,17,0,0,0,0,0,0,0,0,15,0,0,0,1,0,1,0,0,6,0,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MHNthD09BOQ,4447,31,16573,0,0,6,1,0,0,0,0,0,0,0,47,0,60,402,20,9450,0,414,31,3,0,77,173,0,0,0,0,0,0,0,3,11,0,0,0,2,0,15,0,0,79,0,131,0,0,0,0,0,3,0,0,0,0,0,17,1,0,0,0,0,0,0,0,114,0,0,30,0,0,0,1,74,0,6,13,0,0,0,3,107,0,0,0,0,0,0,0,63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OBu0C3kppdE,851,22,3554,0,0,1,0,0,0,0,0,0,0,0,7,0,4,106,0,1131,0,45,3,2,0,38,30,0,0,0,0,0,0,0,0,46,0,0,0,0,0,7,0,0,10,0,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,2,0,1,8,0,0,0,0,8,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZspUsxmxcyk,1200,25,3575,0,0,0,1,0,0,0,0,0,0,0,13,1,6,37,0,1155,0,27,3,1,0,51,28,0,0,0,0,0,0,0,0,50,0,0,0,0,0,6,0,0,22,0,40,0,0,0,0,0,2,0,0,0,0,0,37,6,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,10,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qfj0yvBMB9E,925,23,3019,0,0,0,0,0,0,3,0,0,0,0,26,0,14,45,0,1551,0,49,8,0,0,13,44,0,0,0,0,0,0,0,1,2,0,0,0,0,0,16,0,0,30,0,16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,6,1,0,0,0,19,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_8O9IE0t13Q,1792,23,7315,0,0,1,1,0,0,2,0,0,0,0,22,0,4,30,5,1184,0,27,0,0,0,80,36,0,0,0,0,0,0,0,0,70,0,0,0,0,0,4,0,0,13,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,0,0,11,0,3,4,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Rn6GOQu-d5Q,3273,30,9817,0,0,1,5,0,0,10,0,0,0,0,77,0,33,128,0,5183,0,132,19,1,0,99,156,0,0,0,0,0,0,0,1,59,0,0,0,0,0,36,0,0,65,0,92,0,0,0,0,0,1,0,0,0,0,0,16,1,0,0,0,0,0,0,0,26,0,0,20,0,0,0,0,24,0,12,11,1,0,0,1,12,0,0,0,0,0,0,0,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN4fffh7gmk,6813,33,22372,0,0,9,1,0,0,12,0,0,0,0,154,0,42,376,8,9748,0,323,51,2,0,129,215,0,0,0,0,0,0,0,3,64,0,0,0,4,0,20,0,0,117,0,406,0,0,0,0,0,4,0,0,0,0,0,16,2,0,0,0,0,0,0,0,30,0,0,51,1,0,0,0,32,0,10,23,0,0,0,1,21,0,0,0,0,0,0,0,57,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
EjzUnomU4cs,1029,22,3313,0,0,0,0,0,0,2,0,0,0,0,29,0,0,15,1,658,0,18,0,0,0,27,17,0,0,0,0,0,0,0,1,22,0,0,0,0,0,2,0,0,7,0,37,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,5,0,3,4,0,0,0,1,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2mBoaLqpTYI,1147,21,3130,0,0,0,0,0,0,3,0,0,0,0,3,0,1,13,0,601,0,65,2,1,0,49,9,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,10,0,47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sq5cTPiyv8A,6367,30,28453,0,0,0,1,0,0,10,0,0,0,0,123,0,67,287,20,11703,0,334,37,2,0,73,230,0,0,0,0,0,0,0,9,16,0,0,0,2,0,40,0,0,110,0,211,0,0,0,0,0,5,0,0,0,0,0,16,4,0,0,0,0,0,0,0,39,0,0,39,1,0,0,0,119,0,31,21,0,0,0,3,10,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
etHrHfTsyIw,610,19,2073,0,0,0,0,0,0,1,0,0,0,0,15,0,3,13,0,694,0,15,1,0,0,29,37,0,0,0,0,0,0,0,0,28,0,0,0,1,0,4,0,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBIS5NTtkNs,439,20,915,0,0,0,0,0,0,1,0,0,0,0,11,0,3,20,0,828,0,20,16,0,0,20,5,0,0,0,0,0,0,0,0,19,0,0,0,1,0,10,0,0,6,0,16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o1aV-bWzVx8,4103,31,14323,0,0,7,1,0,0,3,0,0,0,0,35,0,51,328,9,8652,0,293,15,1,0,59,162,0,0,0,0,0,0,0,5,21,0,0,0,4,0,17,0,0,80,0,146,0,0,0,0,0,1,0,0,0,0,0,14,2,0,0,0,0,0,0,0,31,0,0,24,0,0,0,0,62,0,25,18,1,0,0,9,91,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTllHup_HSw,1880,24,6612,0,0,0,0,0,0,2,0,0,0,0,26,0,4,26,1,1010,0,20,1,0,0,100,10,0,0,0,0,0,0,0,0,107,0,0,0,1,0,3,0,0,7,0,54,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,3,0,0,0,0,6,0,3,7,0,0,0,1,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WRRNcjkYTWM,395,14,1043,0,0,0,0,0,0,1,0,0,0,0,2,0,0,32,0,853,0,4,1,0,0,22,10,0,0,0,0,0,0,0,0,31,0,0,0,0,0,1,0,0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hSkJIVVp1cQ,1474,19,6924,0,0,0,0,0,0,1,0,0,0,0,5,0,13,33,0,1095,0,34,3,0,0,59,42,0,0,0,0,0,0,0,0,54,0,0,0,0,0,5,0,0,12,0,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zLnzC2ZuYKE,1600,23,4706,0,0,0,1,0,0,2,0,0,0,0,6,0,0,10,2,815,0,20,2,0,0,61,26,0,0,0,0,0,0,0,0,60,0,0,0,0,0,2,0,0,8,0,36,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,5,0,4,4,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fyk6vjwI3wc,1661,30,12462,0,0,0,1,0,0,9,0,3,0,0,6,0,28,121,2,4283,0,215,7,7,0,40,175,0,0,0,0,0,0,0,3,26,0,0,0,10,0,2,0,0,82,0,30,0,0,0,0,0,1,0,0,0,0,0,43,2,0,0,0,0,0,0,0,19,0,0,12,0,0,0,0,30,0,10,5,1,0,0,0,2,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2r5GK9Oer60,331,10,1071,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,94,0,2,0,0,0,17,2,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XPQ_x-7xxbY,396,15,1546,0,0,0,1,0,0,0,0,0,0,0,7,0,3,15,0,367,0,21,1,0,0,36,15,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,9,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lvcNztFK2iE,3000,30,11096,0,0,1,1,0,0,1,0,0,0,0,55,0,30,140,6,4697,0,241,20,0,0,32,91,0,0,0,0,0,0,0,1,13,0,0,0,0,0,5,0,0,58,0,96,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,31,0,0,22,2,0,0,1,24,0,6,6,0,0,0,6,16,0,0,0,0,0,0,0,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pNq0Obxkq-s,370,19,1094,0,0,0,0,0,0,2,0,0,0,0,2,0,1,5,0,229,0,8,1,0,0,23,8,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6ztiULeEphI,687,21,2801,0,0,0,1,0,0,2,0,0,0,0,4,0,5,20,2,472,0,8,2,0,0,39,9,0,0,0,0,0,0,0,0,34,0,0,0,1,0,3,0,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEdWpkeB87s,305,18,535,0,0,0,0,0,0,0,0,2,0,0,13,0,1,5,0,306,0,27,0,0,0,11,11,0,0,0,0,0,0,0,0,25,0,0,0,1,0,2,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rWiTs456fYs,191,19,590,0,0,0,0,0,0,0,0,0,0,0,2,0,2,5,0,263,0,4,1,1,0,9,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ffz8WsfQNu4,5349,32,23357,0,0,0,0,0,0,12,0,0,0,0,165,0,62,349,27,9244,0,234,28,2,0,173,203,0,0,0,0,0,0,0,13,110,0,0,0,6,0,39,0,0,102,0,165,0,0,0,0,0,2,0,0,0,0,0,6,1,0,0,0,0,0,0,0,23,0,0,37,2,0,0,1,115,0,50,25,1,0,0,5,4,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
jZ_qqqUw16s,163,14,1188,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8,0,134,0,4,4,0,0,2,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YH6Ofy89sDE,1308,24,4887,0,0,0,1,0,0,3,0,0,0,0,22,0,10,37,0,2726,0,34,50,0,0,60,66,0,0,0,0,0,0,0,0,41,0,0,0,0,0,10,0,0,31,0,45,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,6,0,2,5,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C0BJEUKTm4,978,21,2606,0,0,1,1,0,0,0,0,0,0,0,7,0,1,41,3,777,0,51,0,0,0,61,15,0,0,0,0,0,0,0,0,36,0,0,0,1,0,1,0,0,5,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,10,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n-3jzVgFJac,33464,39,72750,0,0,23,16,0,0,34,0,0,0,0,85,0,330,899,11,34771,0,1048,76,15,0,712,803,0,0,0,0,0,0,0,6,569,0,0,0,24,0,127,0,0,416,0,1723,0,0,0,0,5,11,0,0,0,0,0,42,0,0,0,0,1,0,1,0,175,0,0,160,3,0,0,1,176,0,87,87,7,0,0,9,22,0,0,0,0,0,0,0,230,0,3,0,0,1,0,0,78,0,0,0,0,0,1,0,0,0,0,0,0
1pRteCYqjCE,116,16,346,0,0,0,0,0,0,0,0,0,0,0,3,0,1,8,0,113,0,3,0,0,0,6,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emd3lis0q-Q,1160,21,5291,0,0,1,1,0,0,5,0,0,0,0,9,0,7,26,1,970,0,40,6,0,0,51,28,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,17,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,3,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baLouMhCMIc,3639,29,10673,0,0,0,1,0,0,1,0,0,0,0,10,0,16,78,0,5793,0,124,4,2,0,873,107,0,0,0,0,0,0,0,0,663,0,0,0,0,0,9,0,0,43,0,159,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,70,0,0,22,0,0,0,0,20,0,4,199,1,0,0,1,1,0,0,0,0,0,0,0,18,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
