youtube_id,title,total_languages,af,bg,bn,ca,cs,cy,da,de,el,en,es,et,fa,fi,fr,gu,hr,hu,id,it,ja,kn,ko,lt,lv,ml,nl,no,pa,pl,pt,ro,sk,sl,so,sq,sv,sw,th,tl,tr,uk,vi,zh-cn
BIXppE2qu40,When RED meets RED ❤️🔥💥#TEN #JO,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
q91hRIU92hE,#TalkthatTalk Challenge✌ with #레오제이💕,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BoNw-34SDyQ,₊˚ꔣ 🌸 ꔣ₊˚ #LE_SSERAFIM #르세라핌 #SAKURA #사쿠라 #LE_SSERAFIM_HOT ❤️‍🔥#shorts,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FJf8U0bB1iw,🌹 and 🌷 #JISOO_FLOWER #지수꽃 #ME #JISOO #지수 #BLACKPINK #블랙핑크 #FLOWERchallenge,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
caWqIC7vA44,⚾️최강 두산 최강 은채🧢 #LE_SSERAFIM #르세라핌 #HONGEUNCHAE #홍은채 #doosanbears #두산베어스 #shorts,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
E1bGxyNLIdQ,"TWICE ""MOONLIGHT SUNRISE"" Choreography Video",5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
KkLztH1mMhM,We are ONE 🐻🐿🐥 #BrandNewChallenge  👏👏👏,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
mtdc534P7No,LIZ𝕋𝕌𝔻𝔼 🕶️ #IVE #아이브 #LIZ #리즈 #ATTITUDE #REBELHEART #Shorts,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
L7_i-r9mo9w,"TWICE(트와이스) ""CHEER UP"" @ STADIUM",3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
q6_CfyZgF-s,aespa 에스파 'Pink Hoodie' (Official Audio),5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zFAilhAA_As,#창빈 의 #특챌린지 #S_Class_Challenge ✨ w/ #ITZY #CHAERYEONG #채령!🌟 #StrayKids #스트레이키즈 #Changbin #5_STAR,7,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
hdh1-ItOdZs,.˚ * ⊹ •'𝗧𝗔𝗣' 𝗠𝗩 𝗕𝗲𝗵𝗶𝗻𝗱 𝘁𝗵𝗲 𝗦𝗰𝗲𝗻𝗲𝘀• ⊹ * ˚. #TAEYONG #TAP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2rE4uldOSrw,[About Jeans] 재미로 하니🙃 EP.7 back home 🏡 | HANNI vlog,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Z9SbpN-T7aE,JAEHYUN ‘Unconditional’ MV Behind the Scenes,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
X0Z0HYOLUXk,SF9 재윤이 전하는 2024 추석 인사 메시지🌕,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EdzFkgaMcJk,[할수있셔] 인생의 회전목마🎠 #shorts,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZXpo2vqbfCA,"TWICE REALITY ""TIME TO TWICE"" TDOONG POCHA EP.02",3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
GxaWj8eoRmw,BoA ボア 'The Greatest' MV,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
j5FF18ko7LY,CHANYEOL 찬열 'Black Out' MV & Jacket Behind The Scenes,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
OlgptqTh6sU,"J-Min 제이민 '일어나 (Stand Up)' (From SBS Drama ""아름다운 그대에게"") MV",6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
pmkWBgayoUk,"TWICE ""Talk that Talk"" Performance Video",4,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9sHvgN_tJy4,"TWICE 14TH MINI ALBUM “STRATEGY"" Get a taste of TWICE's STRATEGY (feat. Megan Thee Stallion)🩷",9,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
tREG7m9rFAE,Scene #2 | '2024 CHANYEOL LIVE TOUR : 都市風景 (City-scape) in SEOUL' Band Practice BEHIND,10,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
b1T0gwBVv28,알짱🦙파카짱 너무 귀엽따아🥰 | 성타로 in 알파카 카페,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CcT5pAzYBE,would you dance with me?🕺#MARK #마크 #NCT #NCT127 #NCTDREAM #shorts,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
7wucIfKd-w8,너무 행복합니다 여러분🍒 | KOREA MEMORIAL FESTA & 2024 TMEA Music Festival Behind,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0WaH9Gzai1Q,Can you plz be my ~ 🚿 #TEN #李永钦 #텐 #Water #NCT #WayV #威神V #Nightwalker #TEN_Nightwalker #shorts,10,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
ZKpC0VTrJvU,[About Jeans] MINJI SCENE🎬 #10 런던 가요? | MINJI vlog,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mEskquh2uwg,Run Away하는 쯔위를 맞춰보세요! 🏃‍♀️Try to Catch TZUYU Running Away! #TWICE #TZUYU #쯔위 #abouTZU #RunAway,8,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
-k1ZMX2Pbjs,IVE ANYUJIN 아이브 안유진 'CHICKEN TERIYAKI' Performance Video,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
TcbTCeWTn9E,🔎 FILM: KAI Preview 1️⃣ #KAI #카이 #Sinner #Rover #KAI_Rover,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
_LasTzgmRGI,"𝓣𝓐𝓟 ♪( 'ω' و(و"" 🐶 #TAEYONG #YOUNGHOON #TAP",4,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
RKBaP6jENzA,Hey! Hey! Boy 🐱🐯🫵 #NCTU #BaggyJeans,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
UfZevOThZaM,˖*𓂃 🅗🅐🅟🅟🅨 🅗🅞🅛🅘🅓🅐🅨 𓍄 𓄽𓇬𓈒#LE_SSERAFIM #르세라핌 #Shorts,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fDwoc1darYk,TWICE: Seize the Light | ALL ABOUT MOMO,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
FmEB-FqMaBg,BLACKPINK WORLD TOUR [BORN PINK] PARIS ENCORE HIGHLIGHT CLIP,6,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
5QtI6HIEfP8,EXO-SC 세훈&찬열 '10억뷰 (1 Billion Views) (Feat. MOON)' @EXO-SC’s SUMMER PARADISE,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
gWMC22gQqn8,BLACKPINK - 'Pink Venom' M/V HITS 700 MILLION VIEWS,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
ObTXHxXcvZU,I'm Jung Kook of BTS 'JUNG KOOK: I AM STILL',8,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0-7E5iBbJ58,𝖭𝖠𝖮𝖨 𝖱𝖤𝖨 𝖫𝗂𝖿𝖾 ꉂ 🎮ヾ ⋆꙳ #IVE #아이브 #REI #레이 #Shorts,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2adalp_JdUY,[Beyond LIVE - Stray Kids 'Unlock : GO LIVE IN LIFE'] Moving Poster Felix Ver.,9,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
C8pUNssSxMQ,𝗦𝗘𝗩𝗘𝗡𝗧𝗘𝗘𝗡 𝗧𝗛𝗘 𝗖𝗜𝗧𝗬 𝗟𝗢𝗦 𝗔𝗡𝗚𝗘𝗟𝗘𝗦 🌴 LA was fire! 🔥#SEVENTEEN,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DoHvCdl35qk,[Light Jeans] 'How Sweet' & 'Bubble Gum' Music Show Behind EP.2 | NewJeans,8,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
XifWNXyMK2c,이 조합 너무 좋아서 “STRESS” 💘😵‍💫 with #청하 #IVE #아이브 #GAEUL #가을 #ATTITUDE #REBELHEART #Shorts,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FvFyKt1KYfU,BLACKPINK - ‘Pink Venom’ LISA Concept Teaser #2,6,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OM80EgHBqgI,Then I set you right on fire 👣🔥 #IVE #아이브 #LEESEO #이서 #ATTITUDE #REBELHEART #Shorts,9,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
-O-OtMGpRUw,[입덕직캠] 김종인 연습생 | 카이 'Rover' #카이 #KAI #Rover #KAI_Rover #신인카이데뷔평가회,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DwRDJQC9LD4,🕶🕶 #StrayKids #스트레이키즈 #현진 #Hyunjin #한 #HAN #YouMakeStrayKidsStay,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
YudHcBIxlYw,JISOO - ‘꽃(FLOWER)’ M/V,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
_dzZa83LL2g,BLACKPINK - 'Kill This Love' M/V HITS 1.8 BILLION VIEWS,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
khpt0b0yRZI,ৎ୭ 𓂃How sweet it tastes𓂃ৎ୭ #NewJeans #뉴진스 #NewJeans_HowSweet #NewJeans_is_Everywhere,7,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pF7oJfQjaBs,[About Jeans] 재미로 하니🙃 EP.8 chilly weather in milan 🌬️  | HANNI vlog,8,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
15AESBkHZFs,One! Two! Three! 🔥HEARTSTEEL🔥 | Worlds 2023 Finals Opening Ceremony Behind,7,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
y7vT76xBR3s,[ETC] Special SEVENTEEN TV 'Goodmorning17' - ep2,6,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
m45It81qjxU,𝙘𝙤𝙢𝙚 𝙤𝙫𝙚𝙧 𝙩𝙝𝙖𝙩! #LE_SSERAFIM #르세라핌 #KIMCHAEWON #SAKURA #HUHYUNJIN #LE_SSERAFIM_HOT ❤️‍🔥#ComeOver,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
fvcRdeE5SMM,"Yes, I am Sana.",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8HLdUIiBnIU,[ae:scenes] 몰랐어? 나 퍼펙트한 거?! 😏 | 에스파 미쟝센 비하인드 (aespa mise en scène Behind),6,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZdRM1jJbooc,🍑🐶 So watch me drippin' that 흘려내려 𝓢𝓵𝓪𝔂 ✨,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
wHkXnfRnrmw,Back to Hype Boy💫💖 #NewJeans #뉴진스 #NewJeans_HypeBoy #NewJeans_is_Everywhere,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TL5dFyAuUKU,BLACKPINK WORLD TOUR [BORN PINK] FINALE IN SEOUL SPOT VIDEO,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
463Hpki8eU0,에스파가 생각하는 교실 꿀 자리는 어디?#aesparty #에스파티 #aespa #에스파 #카리나 #지젤 #윈터 #닝닝 #shorts,4,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A75v9ofUqag,에스파가 우리 반에 전학 온다면?#aesparty #에스파티 #aespa #에스파 #카리나 #지젤 #윈터 #닝닝 #shorts,4,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rK255fyJF_I,[Jeans' ZINE] 모다니‘s 버킷리스트: 이미 우린 저기 멀리🦅 높이 있는 풍선 같이🪂 | NewJeans,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
W7WUOO8-JsA,"[1,2,3 IVE 5 SPECIAL] 아이브를 속여라! 나폴리 맛피아-내 귀에 안녕즈🎵",3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zcX8Wuuube4,Happy Debut 4th Anniversary (~˘▾˘)~🎂#aespa  #에스파 #shorts,7,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
TqMBhhqMqQs,#채영 #쯔위 만 바라바라봐 🐯🦌#lookatme #트와이스 #TWICE #CHAEYOUNG #TZUYU #WithYOUth❤‍🔥 #ONESPARK💥,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
TVwcdynVbHE,[Jeans' ZINE] 조금 이른 봄놀이 EP.1 날씨의 배신🌧 | NewJeans,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
GZNv01PYCsA,My ginger hair 👩‍🦰 #LE_SSERAFIM #르세라핌 #HUHYUNJIN #허윤진,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
dJZ_QCNZOSA,｡*✧∘*☆𝐓𝐀𝐏 𝒘𝒊𝒕𝒉 🐍🦢｡*✧∘*☆ #TAEYONG #HUHYUNJIN #KAZUHA #TAP,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
eEspkp2k6Zs,TWICE TVmini - TWICE @ JYPstore,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
TT1rdIBPfmY,IVE 아이브 'REBEL HEART' DANCE PRACTICE,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
IGAImxTJ50w,恩採泳池玩超嗨突然發現「我忘記拆麥克風!」 采源守護兩季的瀏海遇到飛蟲自願放棄｜【LE SSERAFIM】,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
whb5--xnwgg,🕺🏼💃🏻Let's Touchin' and Movin' #LieWithYou #TEN #MOONBYUL,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
KEaHI-_H_6Q,"Cover | CHENLE, JISUNG - YOUTH (Troye Sivan)",5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
lsWai7r9fF0,IVE 아이브 2024 MAMA AWARDS DANCE PRACTICE,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
YLtEc-kvOqA,"Stray Kids ""CHEESE"" Video",4,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OZOBTUoPafE,TWICE REALITY “TIME TO TWICE” TDOONG Tour EP.02,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
A7-7mA2LLyc,✨🎶〰️We got the bounce〰️🎶✨#SHALALA_Challenge With #TAEMIN #Shorts,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
hVBZiY-DkEg,말티즈는 참지 않긔#aesparty #에스파티 #aespa #에스파 #카리나 #지젤 #윈터 #닝닝 #shorts,4,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zN5MCeRl4KE,now MY turn 💞 #aespa #에스파 #エスパ #NINGNING #닝닝 #HotMess #shorts,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0l0K844DauQ,🐈‍⬛✨ #aespa #에스파 #エスパ #KARINA #카리나 #HotMess #shorts,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-rzQhaOvol0,JISOO - ‘꽃(FLOWER)’ M/V HIGHLIGHT CLIP #2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Z2Db6MvQbIg,NCT 2023 CONNECTION #CHENLE,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3johgI1U7WU,이게 우리의 𝔸𝕋𝕋𝕀𝕋𝕌𝔻𝔼 🍀✨ #IVE #아이브 #ANYUJIN #안유진 #JANGWONYOUNG #장원영 #LIZ #리즈 #ATTITUDE #REBELHEART #Shorts,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Zb1sZ16uWBk,"Hyunjin ""long for you"" | [Stray Kids : SKZ-RECORD]",5,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
rkWynKFShaw,BLACKPINK - ‘B.P.M.’ Roll #17,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QSRbkcdNuwg,[Light Jeans] STONEHENgE F/W Campaign Behind ❄️ | NewJeans,4,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5nlJVsoC19o,#TalkthatTalk sketch video with JEONGYEON🐶,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5Gd5b8MI74c,Look for #KIMCHAEWON’s recipe @ THE HOT HOUSE🔥 #LE_SSERAFIM #르세라핌 #2025_SS_POPUP#THE_HOT_HOUSE,7,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
FKHqiV-9xLA,NewJeans (뉴진스) 'Supernatural' Dance Practice,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00qgz6ZtCqo,After we see DIVE 👀💘 #IVE #아이브 #DIVE #다이브 #Shorts,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
