video_id,title,published_at,channel_id,channel_title,view_count,like_count,comment_count,total_comments_processed,languages
fS-q91SuavA,HOT (KIM CHAEWON ver.),2025-03-18T05:00:03Z,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,209908,17891,396,100,"{'cy': 4, 'en': 58, 'unknown': 8, 'ja': 8, 'fr': 1, 'so': 2, 'ko': 5, 'es': 2, 'tl': 2, 'sw': 2, 'pt': 1, 'pl': 1, 'ro': 1, 'vi': 2, 'hr': 1, 'de': 1, 'sl': 1}"
8mxnTqNq1fs,HOT (HONG EUNCHAE ver.),2025-03-18T05:00:17Z,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,166522,13894,339,100,"{'nl': 2, 'en': 58, 'tr': 1, 'unknown': 7, 'so': 2, 'de': 6, 'cy': 1, 'it': 2, 'vi': 2, 'ro': 1, 'ca': 3, 'pt': 2, 'sw': 1, 'ko': 3, 'ja': 3, 'es': 2, 'fi': 1, 'pl': 1, 'no': 1, 'sv': 1}"
WjExh3ZAkqs,HOT (SAKURA ver.),2025-03-18T05:00:07Z,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,326606,27942,1167,100,"{'en': 33, 'es': 4, 'cs': 3, 'ru': 1, 'hu': 4, 'no': 2, 'unknown': 5, 'ja': 13, 'sq': 1, 'ko': 9, 'sv': 1, 'id': 6, 'et': 1, 'hr': 1, 'so': 2, 'fr': 2, 'af': 3, 'de': 1, 'sw': 1, 'fi': 1, 'nl': 1, 'zh-cn': 1, 'sl': 1, 'pl': 1, 'pt': 1, 'tl': 1}"
EkxK0NmgWII,#LEEJUNG is burning 𝓗𝓞𝓣💃🔥 #LE_SSERAFIM #르세라핌 #KIMCHAEWON #김채원#LE_SSERAFIM_HOT ❤️‍🔥 #리정 #shorts,2025-03-17T13:00:19Z,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,1057765,68917,517,100,"{'en': 18, 'da': 1, 'ko': 60, 'pt': 2, 'uk': 1, 'unknown': 3, 'ru': 1, 'de': 2, 'ja': 6, 'et': 1, 'cy': 2, 'ca': 1, 'ro': 1, 'fi': 1}"
GDYFX4f_Zws,Knock! Knock!💥 #LE_SSERAFIM #르세라핌 #KAZUHA #카즈하 #HONGEUNCHAE #홍은채 #shorts,2025-03-17T12:00:22Z,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,486593,51214,356,100,"{'ja': 5, 'en': 24, 'ko': 13, 'de': 6, 'es': 17, 'pt': 5, 'vi': 2, 'hr': 2, 'tr': 1, 'af': 1, 'sw': 2, 'so': 3, 'no': 1, 'fi': 2, 'hu': 1, 'it': 1, 'unknown': 6, 'nl': 2, 'mk': 1, 'cy': 1, 'fr': 3, 'bg': 1}"
M2tGuP2Xe6s,[LE▶️PLAY] ‘HOT’ MV reaction l 우와... 뭐야...!!🤩 핌둥이들의 진심 502%  담긴 리액션🔥,2025-03-17T09:59:59Z,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,233883,19685,1429,100,"{'id': 6, 'so': 1, 'en': 26, 'no': 2, 'tr': 1, 'pt': 1, 'ja': 39, 'ko': 9, 'sk': 2, 'sw': 2, 'es': 4, 'unknown': 1, 'af': 1, 'fr': 1, 'cy': 1, 'zh-cn': 1, 'ru': 1, 'cs': 1}"
HTDItyqxyRY,𝑻𝒉𝒆𝒓𝒆’𝒔 𝒂 𝒇𝒊𝒓𝒆 𝒍𝒊𝒗𝒊𝒏𝒈 𝒊𝒏𝒔𝒊𝒅𝒆 𝒎𝒆₊·* #LE_SSERAFIM #SAKURA #HONGEUNCHAE #LE_SSERAFIM_HOT #overwatch2,2025-03-17T05:30:05Z,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,215972,28124,189,100,"{'en': 41, 'de': 3, 'unknown': 14, 'no': 3, 'ja': 13, 'ru': 1, 'ar': 2, 'ko': 17, 'fr': 1, 'hu': 1, 'so': 1, 'id': 1, 'vi': 1, 'tl': 1}"
3tbOGqoLPW0,LE SSERAFIM (르세라핌) ‘HOT’ Dance Practice (Fix ver.),2025-03-16T11:59:59Z,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,753438,35448,587,100,"{'de': 7, 'ja': 9, 'en': 41, 'tr': 1, 'ca': 2, 'id': 1, 'vi': 1, 'sq': 1, 'unknown': 7, 'ko': 10, 'pt': 2, 'cy': 4, 'so': 3, 'fr': 2, 'es': 2, 'sw': 2, 'fi': 1, 'tl': 2, 'sl': 1, 'hu': 1}"
W7lcs4w-y_c,‘HOT’ Stage Cam @ LE SSERAFIM COMEBACK SHOWCASE &#39;HOT&#39;,2025-03-16T09:00:01Z,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,203148,13792,229,100,"{'en': 40, 'unknown': 14, 'ko': 14, 'pt': 2, 'no': 1, 'cy': 1, 'fr': 2, 'vi': 2, 'da': 1, 'id': 1, 'cs': 2, 'tr': 1, 'it': 3, 'de': 3, 'hr': 2, 'so': 2, 'es': 2, 'nl': 1, 'ja': 4, 'hu': 1, 'sw': 1}"
eCnMs2OUxUI,‘Come Over’ Stage Cam @ LE SSERAFIM COMEBACK SHOWCASE &#39;HOT&#39;,2025-03-16T09:00:07Z,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,692014,22007,435,100,"{'en': 34, 'ko': 34, 'ja': 17, 'cy': 3, 'ru': 1, 'it': 1, 'hr': 1, 'cs': 1, 'pt': 2, 'ca': 1, 'unknown': 2, 'ro': 1, 'es': 1, 'pl': 1}"
2Q6SxOM3-8s,불타오르지 l love it ໒꒱ ‧₊˚ #LE_SSERAFIM #르세라핌 #HUHYUNJIN #허윤진 #KAZUHA #카즈하 #LE_SSERAFIM_HOT ❤️‍🔥 #shorts,2025-03-16T08:39:13Z,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,356307,40279,235,100,"{'fr': 1, 'ro': 2, 'en': 20, 'af': 1, 'unknown': 15, 'ja': 11, 'ko': 19, 'de': 6, 'ru': 1, 'sw': 6, 'id': 2, 'ca': 1, 'nl': 1, 'hr': 2, 'et': 1, 'sq': 3, 'es': 1, 'tr': 1, 'cy': 2, 'no': 2, 'fi': 1, 'sl': 1}"
vTQyM17t8hk,Not running from it ࿐ྀུ #LE_SSERAFIM #르세라핌 #KIMCHAEWON #SAKURA #HONGEUNCHAE #LE_SSERAFIM_HOT ❤️‍🔥,2025-03-16T08:30:21Z,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,1527892,90900,434,100,"{'ko': 18, 'en': 37, 'ru': 1, 'unknown': 7, 'it': 2, 'tl': 2, 'vi': 1, 'ja': 8, 'nl': 2, 'id': 3, 'cy': 5, 'es': 2, 'ca': 1, 'sk': 1, 'so': 1, 'zh-tw': 1, 'lt': 1, 'et': 1, 'ar': 1, 'pt': 1, 'fr': 1, 'pl': 1, 'de': 2}"
RJHHlFJ2xEs,#YEONJUN is burning 𝓗𝓞𝓣🦊🔥 #LE_SSERAFIM #KIMCHAEWON #LE_SSERAFIM_HOT ❤️‍🔥 #TOMORROW_X_TOGETHER #TXT,2025-03-16T08:00:21Z,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,2999611,214771,1909,100,"{'fr': 4, 'unknown': 5, 'ko': 18, 'en': 48, 'de': 2, 'so': 1, 'pt': 3, 'tr': 1, 'ja': 5, 'vi': 1, 'hr': 1, 'ca': 1, 'ru': 1, 'bg': 1, 'es': 1, 'cy': 2, 'ar': 2, 'nl': 2, 'id': 1}"
KqXi2mXcY9k,That&#39;s HOT #장성규 🧑‍💼👍 #LE_SSERAFIM #르세라핌 #SAKURA #사쿠라 #KAZUHA #카즈하 #LE_SSERAFIM_HOT ❤️‍🔥 #shorts,2025-03-16T04:30:16Z,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,313408,32138,197,100,"{'ko': 34, 'sw': 3, 'en': 26, 'unknown': 8, 'ja': 8, 'de': 3, 'id': 8, 'sl': 1, 'tl': 2, 'fr': 1, 'nl': 1, 'it': 1, 'hu': 1, 'es': 1, 'fi': 1, 'so': 1}"
JcaoyyRfvuQ,That&#39;s HOT #HOSHI #WOOZI 🤝💥 #LE_SSERAFIM #르세라핌 #HONGEUNCHAE #LE_SSERAFIM_HOT ❤️‍🔥 #SEVENTEEN #shorts,2025-03-15T13:30:12Z,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,566406,61432,284,100,"{'en': 44, 'sw': 2, 'so': 3, 'unknown': 13, 'ko': 16, 'ja': 4, 'id': 1, 'es': 2, 'pl': 2, 'de': 1, 'af': 2, 'nl': 1, 'cy': 1, 'sk': 1, 'vi': 1, 'fr': 3, 'sv': 1, 'hr': 1, 'ar': 1}"
GsyOovOIjlY,LE SSERAFIM (르세라핌) ‘HOT’ Dance Practice (Moving ver.),2025-03-15T11:59:59Z,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,1460323,62220,1167,100,"{'ko': 19, 'tl': 1, 'en': 41, 'id': 2, 'vi': 2, 'ja': 10, 'unknown': 7, 'cy': 3, 'it': 1, 'es': 2, 'fi': 1, 'so': 2, 'de': 8, 'th': 1}"
Xmt2Sv3c2EE,#SOOBIN is burning 𝓗𝓞𝓣🐰💥 #LE_SSERAFIM #르세라핌 #KAZUHA #LE_SSERAFIM_HOT ❤️‍🔥 #TOMORROW_X_TOGETHER #TXT,2025-03-15T07:59:56Z,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,967592,101405,891,100,"{'id': 3, 'fr': 1, 'sw': 2, 'en': 38, 'ko': 18, 'cs': 1, 'ro': 2, 'unknown': 8, 'vi': 1, 'so': 10, 'tr': 3, 'et': 2, 'ja': 3, 'no': 1, 'sl': 1, 'de': 4, 'ru': 1, 'es': 1}"
YU5Mu0S3hLU,That&#39;s HOT #SANA 🩶✨ #LE_SSERAFIM #르세라핌 #SAKURA #사쿠라 #LE_SSERAFIM_HOT ❤️‍🔥 #TWICE #트와이스 #사나 #shorts,2025-03-15T07:30:17Z,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,775937,69291,490,100,"{'ja': 24, 'tl': 8, 'ca': 1, 'fr': 1, 'unknown': 9, 'id': 3, 'ko': 15, 'af': 2, 'so': 3, 'de': 4, 'cs': 1, 'lt': 1, 'en': 17, 'nl': 1, 'tr': 1, 'pt': 4, 'lv': 1, 'th': 1, 'it': 1, 'es': 1, 'da': 1}"
4kOyH1L_3uQ,🫱𝘬𝘬𝘶𝘻𝘶𝘤𝘩𝘢𝘦🫲 #LE_SSERAFIM #르세라핌 #SAKURA #사쿠라 #KAZUHA #카즈하 #HONGEUNCHAE #홍은채 #LE_SSERAFIM_HOT ❤️‍🔥,2025-03-15T05:40:00Z,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,938165,68899,411,100,"{'sw': 7, 'es': 3, 'en': 38, 'id': 2, 'ko': 24, 'ja': 8, 'uk': 1, 'unknown': 6, 'vi': 1, 'nl': 1, 'no': 1, 'pt': 1, 'it': 1, 'ar': 1, 'so': 1, 'de': 2, 'fi': 1, 'af': 1}"
ZspUsxmxcyk,#GFRIEND sbn is burning 𝓗𝓞𝓣💙💜🤍 #LE_SSERAFIM #르세라핌 #LE_SSERAFIM_HOT ❤️‍🔥 #여자친구 #shorts,2025-03-15T03:59:54Z,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,2024670,142645,1217,100,"{'en': 38, 'ko': 26, 'unknown': 8, 'hu': 1, 'es': 1, 'pt': 1, 'pl': 1, 'id': 5, 'it': 2, 'af': 2, 'de': 2, 'th': 1, 'ar': 1, 'hr': 1, 'sw': 1, 'so': 2, 'fr': 1, 'tl': 1, 'zh-tw': 1, 'ja': 2, 'no': 1, 'sq': 1}"
i5h6zjKjq_A,That&#39;s HOT #jhope 😎💜 #LE_SSERAFIM #르세라핌 #HUHYUNJIN #허윤진 #LE_SSERAFIM_HOT ❤️‍🔥 #BTS #제이홉 #shorts,2025-03-14T10:30:20Z,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,2114471,172272,1005,100,"{'en': 28, 'fr': 2, 'id': 1, 'it': 2, 'unknown': 21, 'es': 3, 'ro': 3, 'so': 11, 'sk': 2, 'da': 1, 'pt': 2, 'fi': 1, 'no': 1, 'ko': 10, 'ar': 1, 'nl': 1, 'ja': 2, 'ru': 1, 'pl': 1, 'vi': 2, 'bg': 1, 'cs': 1, 'af': 1, 'mk': 1}"
-wUIoIM0BCQ,(🔉ON) HOT FEARNOT energy#LE_SSERAFIM #르세라핌#LE_SSERAFIM_HOT ❤️‍🔥 #shorts,2025-03-14T09:40:00Z,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,885738,82528,704,100,"{'ko': 31, 'en': 32, 'fi': 2, 'ja': 9, 'unknown': 5, 'sw': 2, 'es': 4, 'fr': 2, 'ru': 1, 'de': 3, 'sl': 2, 'it': 1, 'so': 1, 'hr': 1, 'sk': 1, 'tr': 1, 'nl': 1, 'tl': 1}"
Dion2C4zs_4,#HUHYUNJIN is burning 𝓗𝓞𝓣🐶ღ #LE_SSERAFIM #르세라핌 #허윤진 #LE_SSERAFIM_HOT ❤️‍🔥 #shorts,2025-03-14T05:40:00Z,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,298324,42333,338,100,"{'so': 1, 'zh-cn': 1, 'ko': 19, 'en': 35, 'sq': 1, 'unknown': 7, 'es': 1, 'nl': 1, 'hr': 5, 'cy': 1, 'it': 1, 'sl': 1, 'fi': 3, 'id': 3, 'ja': 11, 'sw': 1, 'fr': 3, 'de': 2, 'tl': 1, 'da': 1, 'hu': 1}"
u-l94IoS7dY,#SAKURA is burning 𝓗𝓞𝓣🌸❥ #LE_SSERAFIM #르세라핌 #사쿠라 #LE_SSERAFIM_HOT ❤️‍🔥 #shorts,2025-03-14T05:30:16Z,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,257787,37929,435,100,"{'en': 29, 'ja': 20, 'ko': 13, 'id': 6, 'zh-cn': 3, 'nl': 1, 'tl': 1, 'ca': 1, 'es': 3, 'sl': 1, 'fi': 3, 'ru': 2, 'no': 1, 'unknown': 7, 'tr': 1, 'so': 2, 'de': 2, 'ro': 2, 'cy': 1, 'sq': 1}"
ABrEh38vrlo,#KIMCHAEWON is burning 𝓗𝓞𝓣🐯❣ #LE_SSERAFIM #르세라핌 #김채원 #LE_SSERAFIM_HOT ❤️‍🔥 #shorts,2025-03-14T05:20:00Z,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,256535,35276,340,100,"{'so': 2, 'ko': 32, 'en': 35, 'sq': 1, 'it': 1, 'ja': 8, 'ru': 1, 'unknown': 6, 'pt': 1, 'et': 1, 'cy': 5, 'id': 1, 'zh-cn': 1, 'ca': 1, 'da': 1, 'fr': 1, 'sk': 1, 'de': 1}"
OcL8qTZ3OmQ,#LE_SSERAFIM is burning 𝓗𝓞𝓣🐦‍🔥🖤 #르세라핌 #LE_SSERAFIM_HOT ❤️‍🔥 #shorts,2025-03-14T05:10:00Z,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,527930,54845,386,100,"{'ja': 11, 'nl': 2, 'en': 42, 'so': 3, 'ko': 12, 'da': 1, 'unknown': 9, 'de': 3, 'ru': 1, 'sw': 3, 'no': 1, 'es': 1, 'pt': 1, 'cy': 2, 'fr': 2, 'af': 2, 'lv': 1, 'it': 1, 'tl': 1, 'et': 1}"
2Pn-fgHmmB4,Born Fire,2025-03-14T04:00:25Z,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,386154,29940,875,100,"{'et': 2, 'en': 57, 'sw': 1, 'nl': 2, 'unknown': 3, 'it': 6, 'pt': 6, 'ko': 8, 'af': 1, 'es': 4, 'tr': 1, 'id': 1, 'so': 1, 'ca': 1, 'ja': 2, 'no': 1, 'cs': 1, 'hr': 1, 'sl': 1}"
acg8RO1O7ZI,HOT,2025-03-14T04:00:52Z,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,551994,31014,934,100,"{'id': 3, 'en': 40, 'af': 1, 'da': 3, 'ru': 1, 'ko': 16, 'unknown': 5, 'ja': 8, 'nl': 1, 'pt': 4, 'fr': 2, 'so': 1, 'cs': 1, 'tr': 2, 'de': 4, 'hr': 2, 'es': 1, 'no': 1, 'it': 1, 'vi': 2, 'zh-cn': 1}"
fegR7cBBATg,Come Over,2025-03-14T04:01:17Z,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,971778,48029,1365,100,"{'ko': 7, 'cy': 7, 'en': 54, 'unknown': 6, 'de': 4, 'es': 1, 'da': 2, 'zh-cn': 1, 'no': 1, 'ja': 4, 'ru': 2, 'vi': 1, 'ca': 1, 'tr': 1, 'pl': 1, 'so': 2, 'ar': 1, 'pt': 1, 'it': 2, 'fi': 1}"
O1iXvRRyaBE,So Cynical (Badum),2025-03-14T04:01:56Z,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,1104854,51168,1902,100,"{'ja': 5, 'ko': 11, 'en': 63, 'unknown': 3, 'pt': 1, 'cy': 1, 'no': 1, 'et': 3, 'es': 1, 'da': 3, 'hr': 1, 'fr': 2, 'de': 2, 'so': 1, 'nl': 1, 'sw': 1}"
G6CSdvvrI-k,Ash,2025-03-14T04:01:37Z,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,2027829,95958,3998,100,"{'mk': 1, 'en': 59, 'unknown': 6, 'tr': 1, 'ko': 7, 'es': 2, 'so': 3, 'tl': 3, 'de': 2, 'id': 1, 'cy': 3, 'hr': 1, 'no': 2, 'ja': 1, 'th': 1, 'et': 2, 'ru': 1, 'fr': 1, 'nl': 1, 'it': 1, 'sw': 1}"
mjDCGPKdE7k,POV: when HOT girls see HOT girls👀 #LE_SSERAFIM #르세라핌 #LE_SSERAFIM_HOT,2025-03-12T08:00:48Z,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,649850,68577,473,100,"{'unknown': 7, 'de': 4, 'en': 51, 'id': 2, 'ko': 11, 'sw': 3, 'af': 1, 'da': 1, 'ne': 1, 'vi': 1, 'sq': 1, 'cy': 2, 'ru': 1, 'et': 2, 'ja': 3, 'fr': 3, 'so': 2, 'tr': 1, 'pt': 1, 'tl': 1, 'sv': 1}"
uY3oF8EFItY,𝑩𝒐𝒏𝒏𝒊𝒆 𝒂𝒏𝒅 𝑪𝒍𝒚𝒅𝒆👥 #LE_SSERAFIM #르세라핌 #KIMCHAEWON #김채원 #HUHYUNJIN #허윤진 #LE_SSERAFIM_HOT #shorts,2025-03-11T14:04:59Z,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,1188213,96856,632,100,"{'ja': 7, 'cy': 1, 'de': 4, 'ko': 24, 'unknown': 13, 'en': 30, 'tr': 2, 'zh-cn': 1, 'zh-tw': 1, 'fi': 2, 'sw': 1, 'so': 1, 'tl': 2, 'da': 1, 'ca': 1, 'af': 2, 'ru': 1, 'vi': 2, 'sk': 1, 'lt': 1, 'pt': 1, 'hr': 1}"
UViQtpbjlsM,𝑰&#39;𝒎 𝑩𝒖𝒓𝒏𝒊𝒏𝒈 𝑯𝑶𝑻❤️‍🔥 #LE_SSERAFIM #르세라핌 #SAKURA #사쿠라 #KAZUHA #카즈하 #HONGEUNCHAE #홍은채 #LE_SSERAFIM_HOT,2025-03-11T14:00:39Z,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,1608268,123825,841,100,"{'en': 32, 'ja': 16, 'ko': 22, 'id': 4, 'pt': 2, 'ro': 1, 'de': 2, 'lt': 2, 'unknown': 6, 'sw': 6, 'nl': 1, 'so': 1, 'af': 2, 'fr': 1, 'tl': 1, 'it': 1}"
9zS9_KY5HD0,⚠️CAUTION: #HONGEUNCHAE IS EXTREMELY HOT #LE_SSERAFIM #르세라핌 #홍은채 #LE_SSERAFIM_HOT #shorts,2025-03-09T08:40:00Z,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,96396,18218,167,100,"{'ja': 8, 'en': 38, 'fi': 1, 'ko': 15, 'unknown': 17, 'de': 6, 'tr': 1, 'es': 1, 'ar': 1, 'fr': 1, 'nl': 2, 'cs': 1, 'ca': 1, 'no': 1, 'cy': 1, 'af': 1, 'hu': 1, 'sv': 1, 'tl': 1, 'sw': 1}"
dA6CNsa0fg8,[BEHIND THE SCENE] LE SSERAFIM (르세라핌) 5th Mini Album ‘HOT’ Jacket Shoot Sketch,2025-03-08T10:59:55Z,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,215373,14845,630,100,"{'cy': 6, 'en': 36, 'ko': 25, 'unknown': 3, 'ja': 17, 'tl': 1, 'fr': 1, 'es': 6, 'sw': 1, 'vi': 2, 'fa': 1, 'de': 1}"
aUvrJ0-E760,𝗛𝗢𝗧🩵ྀི #LE_SSERAFIM #르세라핌 #KIMCHAEWON #김채원 #KAZUHA #카즈하 #LE_SSERAFIM_HOT #shorts,2025-03-08T08:00:01Z,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,321695,39863,256,100,"{'so': 1, 'ko': 23, 'ja': 9, 'vi': 4, 'unknown': 11, 'en': 23, 'ro': 3, 'ca': 2, 'fr': 1, 'sw': 4, 'pt': 4, 'af': 3, 'th': 1, 'nl': 1, 'cy': 1, 'hr': 1, 'tl': 3, 'it': 1, 'sl': 1, 'de': 1, 'id': 1, 'no': 1}"
fSAIDg9msSo,⊹₊D-7₊⊹벌써 다음주면 다같이 Burning HOT❤️‍🔥 #LE_SSERAFIM #르세라핌 #LE_SSERAFIM_HOT #shorts,2025-03-07T13:01:02Z,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,227883,35516,304,100,"{'cs': 2, 'unknown': 12, 'en': 35, 'ko': 19, 'ro': 1, 'sw': 1, 'pt': 3, 'no': 1, 'ja': 9, 'cy': 1, 'af': 2, 'tl': 3, 'es': 2, 'id': 1, 'pl': 1, 'fr': 1, 'it': 1, 'hr': 1, 'da': 1, 'ar': 1, 'so': 2}"
EOEt5tTrPjQ,𝙏𝙊𝙊 𝙃𝙊𝙏 𝙏𝙊 𝘾𝙇𝙊𝙎𝙀 💿 #LE_SSERAFIM #르세라핌 #KIMCHAEWON #김채원 #SAKURA #사쿠라 #shorts,2025-03-05T12:00:19Z,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,209036,31871,313,100,"{'en': 45, 'id': 4, 'ko': 12, 'no': 1, 'de': 2, 'vi': 4, 'unknown': 13, 'pt': 2, 'cy': 1, 'ja': 5, 'fr': 2, 'it': 3, 'es': 1, 'et': 1, 'hr': 1, 'nl': 1, 'af': 1, 'tl': 1}"
kqsjPB2l-cc,HOT like us ( ◡̀_◡́)ᕤ #LE_SSERAFIM #르세라핌 #KIMCHAEWON #김채원 #SAKURA #사쿠라 #HUHYUNJIN #허윤진 #KAZUHA #카즈하,2025-03-04T12:00:16Z,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,372688,43885,334,100,"{'en': 40, 'id': 4, 'so': 2, 'ko': 17, 'unknown': 10, 'ja': 7, 'ru': 1, 'de': 2, 'et': 1, 'af': 1, 'ca': 1, 'tr': 1, 'hr': 1, 'ar': 3, 'pl': 1, 'cs': 1, 'sv': 1, 'nl': 1, 'cy': 1, 'sw': 1, 'no': 1, 'sl': 1, 'es': 1}"
HNRW_4Jswvo,˗ˋˏHOTˎˊ˗ TOGO #LE_SSERAFIM #르세라핌 #SAKURA #사쿠라 #KAZUHA #카즈하 #shorts,2025-02-22T12:00:22Z,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,208461,31962,289,100,"{'en': 36, 'nl': 2, 'sw': 1, 'pt': 1, 'so': 4, 'pl': 2, 'unknown': 10, 'ca': 1, 'ja': 12, 'lv': 1, 'ko': 15, 'fr': 2, 'sq': 1, 'id': 1, 'no': 1, 'de': 3, 'et': 1, 'tl': 2, 'ro': 2, 'sk': 1, 'sl': 1}"
zbewrF2fhz4,what a HOT &amp; perfect night! #LE_SSERAFIM #르세라핌 #SAKURA #사쿠라 #HONGEUNCHAE #홍은채 #오버워치2 #명예와영광,2025-02-21T09:00:25Z,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,242897,39134,303,100,"{'en': 36, 'da': 4, 'ko': 19, 'cy': 1, 'ja': 9, 'de': 9, 'lv': 1, 'hr': 1, 'sw': 2, 'unknown': 6, 'nl': 2, 'fr': 1, 'th': 1, 'id': 3, 'pl': 1, 'af': 1, 'es': 1, 'no': 1, 'pt': 1}"
qul0rhlSCiY,𝐻𝑂𝑇 𝑙𝑖𝑘𝑒 𝑚𝑒 (｡•̀ᴗ-)✧ #LE_SSERAFIM #르세라핌#SAKURA #사쿠라 #HUHYUNJIN #허윤진 #shorts,2025-02-20T10:00:54Z,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,221442,33037,330,100,"{'unknown': 16, 'en': 31, 'sw': 2, 'vi': 4, 'ar': 1, 'id': 5, 'ko': 11, 'hr': 3, 'de': 3, 'cy': 1, 'ja': 12, 'tl': 1, 'fi': 1, 'af': 1, 'pl': 1, 'sl': 1, 'it': 1, 'ro': 1, 'zh-cn': 1, 'so': 1, 'da': 1, 'tr': 1}"
ny5dt2CDgJI,※주의※ 절대 이 영상을 따라하지 마시오 (aka 지옥에서 온 홍삐삐🐥) #LE_SSERAFIM #르세라핌#HONGEUNCHAE #홍은채 #은채의취미일기,2025-02-14T05:59:51Z,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,183979,13695,94,91,"{'ko': 47, 'unknown': 8, 'ja': 9, 'es': 1, 'en': 12, 'fi': 1, 'so': 2, 'fr': 1, 'ro': 4, 'nl': 1, 'fa': 1, 'tr': 1, 'pt': 1, 'de': 2}"
LervgNNq778,[진즈하여행] 서울ㅣ우정여행🧸ㅣ우리 우정 영원히 포에버💚ㅣEP.4,2025-02-12T10:59:57Z,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,212342,13335,549,100,"{'ko': 36, 'cy': 1, 'en': 32, 'pt': 1, 'id': 4, 'de': 2, 'unknown': 7, 'pl': 1, 'ja': 9, 'sw': 2, 'it': 1, 'cs': 1, 'tl': 1, 'sq': 1, 'es': 1}"
plWWli77fes,[진즈하여행] 대구ㅣ먹방여행🍽️ l 진즈하 맛집 털고 옴😋 l EP.3,2025-02-05T10:59:56Z,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,200120,13205,556,100,"{'ko': 46, 'en': 25, 'no': 1, 'th': 1, 'ja': 12, 'fr': 2, 'ca': 1, 'ru': 1, 'sw': 1, 'pl': 1, 'pt': 1, 'ro': 1, 'tl': 1, 'unknown': 4, 'de': 1, 'id': 1}"
fdGT48DUnl8,[진즈하여행] 부산ㅣ핫플레이스여행🔥ㅣ우리 가는 곳이 다 핫플이지⭐️ㅣEP.2,2025-01-29T11:00:41Z,UCs-QBT4qkj_YiQw1ZntDO3g,LE SSERAFIM,277379,17012,588,100,"{'ko': 48, 'en': 16, 'cy': 2, 'so': 1, 'sl': 1, 'fr': 1, 'ca': 1, 'ja': 12, 'it': 2, 'nl': 2, 'unknown': 5, 'pt': 1, 'tl': 1, 'es': 1, 'fi': 1, 'id': 1, 'ru': 1, 'de': 2, 'sw': 1}"
