video_id,video_link,title,comment_count,like_count,languages_used,channel_id,channel_title,published_at,en,ko,unknown,de,tl,id,es,tr,et,cy,ca,pl,pt,so,ru,ja,hr,ro,ar,it,af,th,fi,da,nl,sw,vi,hu,fr,sv,no,fa,sq,cs,bg,lt,sl,sk,lv,uk,mk,zh-cn,he,el,bn,ur,te,pa,zh-tw,ml,ta,kn,gu,ne,hi,mr,view_count,total_comments_processed,languages
x0lIWvIJAsc,https://www.youtube.com/watch?v=x0lIWvIJAsc,˚⁎⁺˳✧༚⛧♬ #JENO #JAEMIN #KARINA #GISELLE #NCT #NCTDREAM #aespa,2060.0,698020,40.0,UCwgtORdDtUKhpjE1VBv6XfA,NCT,2024-01-02 12:16:45+00:00,518.0,341.0,97.0,90.0,60.0,311.0,22.0,7.0,52.0,14.0,13.0,14.0,24.0,85.0,11.0,64.0,22.0,35.0,8.0,15.0,16.0,47.0,26.0,4.0,26.0,30.0,22.0,0.0,18.0,6.0,24.0,4.0,2.0,4.0,4.0,1.0,13.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
05S7_UHNI8M,https://www.youtube.com/watch?v=05S7_UHNI8M,'STARDUST (Feat. XIAOJUN of WayV)' Recording Behind the Scenes,100.0,5363,21.0,UCwgtORdDtUKhpjE1VBv6XfA,NCT,2024-01-02 11:00:00+00:00,43.0,12.0,6.0,1.0,2.0,2.0,6.0,1.0,1.0,0.0,4.0,0.0,1.0,3.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
mys1LIf-xkQ,https://www.youtube.com/watch?v=mys1LIf-xkQ,🔥🔥👖Baggy Jeeeeeeans〰️👖🔥🔥 (With. #이영지 #안유진) #MARK #NCT #NCTU,1178.0,523258,36.0,UCwgtORdDtUKhpjE1VBv6XfA,NCT,2024-01-02 05:00:21+00:00,326.0,500.0,51.0,12.0,19.0,65.0,13.0,5.0,3.0,14.0,5.0,2.0,5.0,21.0,6.0,20.0,0.0,8.0,2.0,4.0,3.0,0.0,12.0,1.0,4.0,41.0,7.0,2.0,8.0,1.0,8.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
D4l6sLLNs-c,https://www.youtube.com/watch?v=D4l6sLLNs-c,에스쿱스 (S.COUPS) - 난 (Me),19429.0,242211,44.0,UCfkXDY7vwkcJ8ddFGz8KusA,SEVENTEEN,2023-12-30 15:00:01+00:00,7752.0,4110.0,1684.0,643.0,381.0,453.0,313.0,40.0,77.0,257.0,80.0,75.0,277.0,349.0,80.0,384.0,117.0,72.0,82.0,145.0,66.0,44.0,64.0,80.0,94.0,196.0,185.0,66.0,460.0,38.0,108.0,14.0,14.0,128.0,1.0,15.0,65.0,89.0,0.0,7.0,0.0,286.0,0.0,0.0,1.0,1.0,0.0,0.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,
1YIJ3KT_aFA,https://www.youtube.com/watch?v=1YIJ3KT_aFA,#현진 의 #락챌린지 #LALALALA_Challenge 🤘 w/ #aespa #에스파 #NINGNING #닝닝 !💫 #StrayKids #스트레이키즈 #Hyunjin,4911.0,858841,45.0,UC9rMiEjNaCSsebs31MRDCRA,Stray Kids,2023-12-29 10:00:29+00:00,1697.0,415.0,387.0,230.0,169.0,59.0,78.0,113.0,16.0,51.0,20.0,42.0,98.0,124.0,403.0,102.0,37.0,23.0,102.0,43.0,79.0,1.0,28.0,38.0,28.0,83.0,77.0,8.0,51.0,13.0,45.0,15.0,14.0,30.0,52.0,9.0,39.0,14.0,0.0,33.0,32.0,5.0,0.0,2.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
nv-h0zeeRo8,https://www.youtube.com/watch?v=nv-h0zeeRo8,How many letters in FIREBALL? ❤️‍🔥#fireball #트와이스 #TWICE #모모 #MOMO #지효 #JIHYO #쯔위 #TZUYU,2354.0,627398,44.0,UCzgxx_DM2Dcb9Y1spb9mUJA,TWICE,2023-12-29 05:11:58+00:00,630.0,158.0,201.0,42.0,237.0,27.0,75.0,51.0,7.0,20.0,11.0,8.0,53.0,113.0,12.0,282.0,11.0,50.0,45.0,20.0,31.0,1.0,9.0,5.0,18.0,34.0,43.0,6.0,21.0,3.0,42.0,10.0,2.0,18.0,3.0,8.0,7.0,6.0,5.0,17.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
4cQtrZM0zrg,https://www.youtube.com/watch?v=4cQtrZM0zrg,"Bang Chan, I.N “Black Hole"" | [Stray Kids : SKZ-RECORD]",100.0,324091,20.0,UC9rMiEjNaCSsebs31MRDCRA,Stray Kids,2023-12-25 15:00:00+00:00,41.0,4.0,6.0,1.0,1.0,0.0,28.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
jlybDy8BNJE,https://www.youtube.com/watch?v=jlybDy8BNJE,우리한테는 재민이가 있기 때문에 | Ep.5 스케이트 | JUST DO IT:제대로 재밌게,100.0,96423,20.0,UCwgtORdDtUKhpjE1VBv6XfA,NCT,2023-12-24 13:00:38+00:00,36.0,29.0,4.0,1.0,2.0,6.0,3.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
15AESBkHZFs,https://www.youtube.com/watch?v=15AESBkHZFs,One! Two! Three! 🔥HEARTSTEEL🔥 | Worlds 2023 Finals Opening Ceremony Behind,71.0,47427,23.0,UCzCedBCSSltI1TFd3bKyN6g,EXO,2023-12-23 13:00:02+00:00,30.0,6.0,7.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
_P4yf-mL1qQ,https://www.youtube.com/watch?v=_P4yf-mL1qQ,원스 만나면 눈물 차올라☃️❄️ONCE you make my heart swell with love #첫눈챌린지 #thefirstsnow,785.0,283211,41.0,UCzgxx_DM2Dcb9Y1spb9mUJA,TWICE,2023-12-20 09:01:08+00:00,246.0,90.0,100.0,20.0,13.0,10.0,28.0,8.0,5.0,9.0,3.0,8.0,18.0,14.0,21.0,83.0,4.0,10.0,12.0,5.0,2.0,1.0,1.0,2.0,7.0,16.0,6.0,9.0,9.0,0.0,1.0,2.0,2.0,5.0,3.0,0.0,2.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
qfTIbCXH68A,https://www.youtube.com/watch?v=qfTIbCXH68A,BLACKPINK: A VR Encore – Official Trailer,12003.0,250191,0.0,UCOmHUn--16B90oW2L6FRR3A,BLACKPINK,2023-12-19 22:00:04+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
wDuzNLfVmzQ,https://www.youtube.com/watch?v=wDuzNLfVmzQ,RYEOWOOK 려욱 '마중 (Lingering)' MV,1172.0,10408,35.0,UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,2023-12-19 09:00:44+00:00,241.0,80.0,94.0,13.0,7.0,17.0,333.0,0.0,0.0,5.0,19.0,16.0,153.0,11.0,4.0,9.0,1.0,16.0,5.0,13.0,34.0,2.0,4.0,6.0,12.0,0.0,7.0,4.0,32.0,1.0,16.0,3.0,3.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
jdlZ_zObhxc,https://www.youtube.com/watch?v=jdlZ_zObhxc,#필릭스 의 #락챌린지 #LALALALA_Challenge 🤘 w/ #LE_SSERAFIM #KIMCHAEWON #김채원!🌙 #StrayKids #스트레이키즈 #Felix,6614.0,1371427,47.0,UC9rMiEjNaCSsebs31MRDCRA,Stray Kids,2023-12-14 14:00:27+00:00,2009.0,573.0,690.0,173.0,79.0,68.0,122.0,255.0,31.0,109.0,293.0,43.0,141.0,142.0,525.0,198.0,18.0,83.0,120.0,54.0,50.0,2.0,28.0,42.0,50.0,43.0,48.0,21.0,158.0,7.0,59.0,25.0,13.0,21.0,89.0,12.0,60.0,39.0,0.0,43.0,60.0,9.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
QyoQO_bdLsE,https://www.youtube.com/watch?v=QyoQO_bdLsE,More & More (Sped Up Ver.) Challenge Only Using 🖐️ (w. 🐰🐶🐻🐯),707.0,128039,38.0,UCzgxx_DM2Dcb9Y1spb9mUJA,TWICE,2023-12-13 14:00:23+00:00,241.0,37.0,56.0,9.0,24.0,10.0,26.0,12.0,2.0,16.0,0.0,6.0,25.0,18.0,11.0,119.0,1.0,7.0,5.0,5.0,1.0,1.0,1.0,4.0,8.0,5.0,8.0,9.0,9.0,0.0,4.0,2.0,0.0,2.0,3.0,4.0,4.0,5.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
GxUKJ2beNKw,https://www.youtube.com/watch?v=GxUKJ2beNKw,BLACKPINK X Takashi Murakami,4785.0,314162,0.0,UCOmHUn--16B90oW2L6FRR3A,BLACKPINK,2023-12-09 07:30:17+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
x7XLxMjFgVk,https://www.youtube.com/watch?v=x7XLxMjFgVk,The most perfect maknae & leader duo to ever exist 🦄💗🦌,493.0,108635,36.0,UCzgxx_DM2Dcb9Y1spb9mUJA,TWICE,2023-12-08 14:00:47+00:00,168.0,24.0,58.0,16.0,4.0,3.0,15.0,16.0,4.0,2.0,3.0,7.0,12.0,22.0,6.0,33.0,5.0,7.0,12.0,4.0,2.0,0.0,3.0,3.0,4.0,14.0,6.0,4.0,9.0,0.0,3.0,2.0,0.0,13.0,0.0,1.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
98FoMM3ftlQ,https://www.youtube.com/watch?v=98FoMM3ftlQ,Season’s Greetings: From HANK &amp; ROSÉ To You [2024] - Exclusive Video Preview,4877.0,356741,0.0,UCOmHUn--16B90oW2L6FRR3A,BLACKPINK,2023-12-06 07:00:03+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
oD8QEoA0bdY,https://www.youtube.com/watch?v=oD8QEoA0bdY,BLACKPINK - &#39;Kill This Love&#39; M/V HITS 1.9 BILLION VIEWS,7153.0,470987,0.0,UCOmHUn--16B90oW2L6FRR3A,BLACKPINK,2023-12-04 01:30:45+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
ON-yu_gD6-Y,https://www.youtube.com/watch?v=ON-yu_gD6-Y,"TWICE REALITY ""TIME TO TWICE"" FAKE SQUID GAME EP.01",5886.0,122204,42.0,UCzgxx_DM2Dcb9Y1spb9mUJA,TWICE,2023-12-01 09:00:17+00:00,3024.0,287.0,256.0,142.0,120.0,95.0,376.0,59.0,29.0,227.0,46.0,49.0,156.0,152.0,19.0,264.0,13.0,29.0,33.0,48.0,17.0,8.0,30.0,8.0,39.0,45.0,106.0,33.0,36.0,25.0,24.0,13.0,4.0,15.0,2.0,7.0,22.0,13.0,2.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Lk8zB5VId3E,https://www.youtube.com/watch?v=Lk8zB5VId3E,Stage Practice & Rehearsal Behind | Ep.2 | 2023 NCT CONCERT - NCT NATION : To The World,100.0,65846,16.0,UCwgtORdDtUKhpjE1VBv6XfA,NCT,2023-11-29 11:00:17+00:00,43.0,11.0,1.0,2.0,0.0,7.0,1.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
6h1dZShmANs,https://www.youtube.com/watch?v=6h1dZShmANs,#창빈 & #필릭스 의 #락챌린지 #LALALALA_Challenge 🤘 w/ #NCT #MARK & #HAECHAN 선배님!🎵 #StrayKids #Changbin #Felix,2062.0,474521,42.0,UC9rMiEjNaCSsebs31MRDCRA,Stray Kids,2023-11-25 06:00:12+00:00,662.0,257.0,236.0,69.0,36.0,30.0,36.0,50.0,12.0,27.0,63.0,20.0,39.0,59.0,117.0,39.0,5.0,16.0,15.0,16.0,19.0,0.0,7.0,29.0,14.0,8.0,16.0,5.0,35.0,7.0,20.0,3.0,2.0,11.0,17.0,2.0,26.0,11.0,2.0,6.0,15.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2V_GLwm0oK0,https://www.youtube.com/watch?v=2V_GLwm0oK0,Season’s Greetings: From HANK &amp; ROSÉ To You [2024] Preview,10754.0,329486,0.0,UCOmHUn--16B90oW2L6FRR3A,BLACKPINK,2023-11-24 07:00:01+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
JkKSo5tl224,https://www.youtube.com/watch?v=JkKSo5tl224,🦊를 '樂'하게 하는 것들🫶 Things that ROCK🤘 #StrayKids #스트레이키즈 #樂_STAR #ROCK_STAR #락 #樂 #LALALALA,3024.0,268489,44.0,UC9rMiEjNaCSsebs31MRDCRA,Stray Kids,2023-11-23 09:00:23+00:00,777.0,293.0,418.0,81.0,39.0,44.0,58.0,55.0,40.0,37.0,6.0,7.0,61.0,103.0,233.0,68.0,16.0,155.0,27.0,56.0,21.0,1.0,17.0,24.0,51.0,28.0,30.0,7.0,25.0,13.0,23.0,10.0,5.0,14.0,41.0,4.0,24.0,25.0,1.0,22.0,60.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
_0h9Y6LUROo,https://www.youtube.com/watch?v=_0h9Y6LUROo,#리노 & #승민 의 #락챌린지 #LALALALA_Challenge 🤘 w/ #DAY6 #데이식스 #YoungK 선배님!🎶 #StrayKids #LeeKnow #Seungmin,984.0,255876,39.0,UC9rMiEjNaCSsebs31MRDCRA,Stray Kids,2023-11-22 06:00:22+00:00,387.0,101.0,85.0,30.0,16.0,17.0,24.0,22.0,7.0,8.0,2.0,15.0,15.0,28.0,77.0,21.0,4.0,13.0,6.0,9.0,8.0,1.0,4.0,7.0,10.0,11.0,8.0,2.0,12.0,1.0,2.0,0.0,0.0,1.0,7.0,0.0,7.0,5.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
ERKOmYCp_vU,https://www.youtube.com/watch?v=ERKOmYCp_vU,#아이엔 의 #락챌린지 #LALALALA_Challenge 🤘 w/ #ENHYPEN #엔하이픈 #희승 #HEESEUNG!🎵 #StrayKids #스트레이키즈 #I_N,2381.0,505585,43.0,UC9rMiEjNaCSsebs31MRDCRA,Stray Kids,2023-11-20 10:00:16+00:00,985.0,122.0,195.0,147.0,40.0,29.0,50.0,67.0,15.0,25.0,8.0,15.0,48.0,43.0,157.0,45.0,4.0,15.0,28.0,32.0,72.0,1.0,15.0,14.0,22.0,9.0,34.0,5.0,26.0,3.0,27.0,5.0,2.0,5.0,29.0,2.0,11.0,4.0,0.0,11.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
JqwPCzJnYyY,https://www.youtube.com/watch?v=JqwPCzJnYyY,"Stray Kids ""MEGAVERSE"" Video",49434.0,1863724,47.0,UC9rMiEjNaCSsebs31MRDCRA,Stray Kids,2023-11-19 14:59:56+00:00,18767.0,1379.0,2159.0,4438.0,1060.0,499.0,2971.0,979.0,237.0,961.0,559.0,398.0,1837.0,1562.0,3682.0,549.0,166.0,183.0,235.0,428.0,406.0,24.0,177.0,605.0,415.0,906.0,888.0,224.0,496.0,140.0,387.0,66.0,35.0,76.0,451.0,71.0,280.0,117.0,16.0,342.0,219.0,19.0,5.0,6.0,0.0,9.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
21HuSA96Hm8,https://www.youtube.com/watch?v=21HuSA96Hm8,Nobody🔥 can stop me 😎😎😎😎 #StrayKids #스트레이키즈 #樂_STAR #ROCK_STAR #락 #樂 #LALALALA #COMFLEX,3194.0,649104,41.0,UC9rMiEjNaCSsebs31MRDCRA,Stray Kids,2023-11-19 13:00:55+00:00,1150.0,220.0,325.0,150.0,56.0,39.0,50.0,123.0,19.0,36.0,14.0,23.0,46.0,96.0,216.0,109.0,11.0,72.0,21.0,29.0,33.0,0.0,44.0,19.0,16.0,36.0,36.0,2.0,33.0,6.0,26.0,9.0,3.0,10.0,30.0,4.0,22.0,10.0,0.0,12.0,36.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
047UJ2uGF8M,https://www.youtube.com/watch?v=047UJ2uGF8M,움직임은 don’t stop🐰 stop🐿️ #락챌린지 #LALALALA_Challenge #StrayKids #스트레이키즈 #리노 #LeeKnow #한 #HAN,3967.0,591784,42.0,UC9rMiEjNaCSsebs31MRDCRA,Stray Kids,2023-11-16 13:00:18+00:00,1082.0,178.0,270.0,286.0,357.0,66.0,100.0,171.0,28.0,44.0,29.0,12.0,53.0,84.0,314.0,91.0,8.0,30.0,24.0,22.0,19.0,1.0,28.0,42.0,20.0,261.0,37.0,23.0,44.0,17.0,52.0,6.0,2.0,14.0,41.0,19.0,11.0,11.0,0.0,17.0,49.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
gExhbUo61n0,https://www.youtube.com/watch?v=gExhbUo61n0,BLACKPINK: A VR Encore – Official Teaser,6154.0,210300,0.0,UCOmHUn--16B90oW2L6FRR3A,BLACKPINK,2023-11-15 22:00:10+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
qYXgudKV7fI,https://www.youtube.com/watch?v=qYXgudKV7fI,Cover｜RENJUN - golden hour (JVKE),16419.0,304972,43.0,UCwgtORdDtUKhpjE1VBv6XfA,NCT,2023-11-15 11:00:46+00:00,4388.0,798.0,751.0,1408.0,491.0,3779.0,266.0,44.0,112.0,212.0,129.0,125.0,203.0,515.0,40.0,62.0,302.0,222.0,14.0,124.0,113.0,269.0,204.0,94.0,340.0,183.0,165.0,98.0,212.0,60.0,266.0,6.0,31.0,39.0,0.0,4.0,166.0,46.0,3.0,8.0,1.0,123.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
TGFFHmZ0-NY,https://www.youtube.com/watch?v=TGFFHmZ0-NY,#창빈 의 #락챌린지 #LALALALA_Challenge 🤘 w/ #GoldenChild #골든차일드 #TAG 선배님!⚡️ #StrayKids #스트레이키즈 #Changbin,878.0,215220,38.0,UC9rMiEjNaCSsebs31MRDCRA,Stray Kids,2023-11-15 06:02:14+00:00,333.0,77.0,97.0,27.0,42.0,11.0,21.0,31.0,2.0,8.0,6.0,5.0,16.0,10.0,66.0,18.0,4.0,1.0,5.0,7.0,9.0,0.0,5.0,5.0,9.0,3.0,9.0,1.0,9.0,4.0,7.0,1.0,1.0,0.0,8.0,0.0,2.0,6.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
5COWRh1rS9A,https://www.youtube.com/watch?v=5COWRh1rS9A,Just feel the rock🥁🎶 #락 #樂 #LALALALA #락챌린지 #LALALALA_Challenge #StrayKids #현진 #필릭스 #Hyunjin #Felix,7682.0,772282,46.0,UC9rMiEjNaCSsebs31MRDCRA,Stray Kids,2023-11-09 15:00:06+00:00,2313.0,455.0,646.0,361.0,112.0,54.0,171.0,435.0,30.0,105.0,154.0,40.0,138.0,204.0,794.0,221.0,28.0,32.0,69.0,44.0,94.0,0.0,44.0,69.0,42.0,119.0,234.0,20.0,133.0,34.0,51.0,20.0,13.0,25.0,134.0,14.0,64.0,20.0,2.0,64.0,57.0,16.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
fsPOS80lEdU,https://www.youtube.com/watch?v=fsPOS80lEdU,TOUCHDOWN to ONCE’s Birthday!🎉🎂#TWICE #트와이스 #ONCE #원스 #HappyONCEday #ONCE_8TH_BIRTHDAY,911.0,171138,38.0,UCzgxx_DM2Dcb9Y1spb9mUJA,TWICE,2023-11-02 15:00:28+00:00,307.0,131.0,109.0,33.0,15.0,6.0,31.0,25.0,3.0,4.0,2.0,7.0,14.0,36.0,7.0,84.0,3.0,5.0,5.0,8.0,3.0,1.0,4.0,2.0,7.0,3.0,25.0,2.0,8.0,0.0,3.0,1.0,0.0,7.0,0.0,1.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Mi-mwwRQzWs,https://www.youtube.com/watch?v=Mi-mwwRQzWs,그래도 돼 👌👌#CHANYEOL #찬열 #CHEN #첸 #DO(D.O.) #디오  #BAEKHYUN #백현 #EXO #엑소 #그래도돼 #Good_Enough #찬열_그래도돼,100.0,90645,22.0,UCzCedBCSSltI1TFd3bKyN6g,EXO,2023-10-20 11:00:17+00:00,20.0,8.0,22.0,0.0,8.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,8.0,0.0,2.0,0.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
6lw4Cbk1IzA,https://www.youtube.com/watch?v=6lw4Cbk1IzA,BLACKPINK - ‘B.P.M.’ Last Roll,18747.0,320482,0.0,UCOmHUn--16B90oW2L6FRR3A,BLACKPINK,2023-10-20 09:00:04+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Xo2LbyE8U6o,https://www.youtube.com/watch?v=Xo2LbyE8U6o,"I'll give you a hug, STAY🤗💞 아이엔이 준비한 #안아줄게요챌린지 #HugMeChallenge #StrayKids #스트레이키즈 #I_N #안아줄게요 #HugMe",5597.0,369582,44.0,UC9rMiEjNaCSsebs31MRDCRA,Stray Kids,2023-10-16 06:00:07+00:00,1757.0,562.0,565.0,100.0,75.0,67.0,148.0,105.0,27.0,69.0,19.0,19.0,136.0,163.0,354.0,337.0,27.0,208.0,54.0,135.0,54.0,8.0,22.0,31.0,53.0,29.0,75.0,14.0,60.0,7.0,35.0,16.0,3.0,42.0,36.0,4.0,19.0,54.0,1.0,24.0,75.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,
