youtube_id,title,total_languages,ace,ar-Latn,bbc,bn-Latn,br,ceb,co,en,es,fil,fr,gv,hi,hi-Latn,hr,hu,id,ilo,it,ja,ja-Latn,kha,ko,lus,om,pam,pt,ru-Latn,rw,sk,te-Latn,th,tiv,uk-Latn,und,zh-CN,zh-TW
9tRj8qoAzRc,#J is burning 𝓗𝓞𝓣🐶🖤 #LE_SSERAFIM#르세라핌#HONGEUNCHAE#홍은채#LE_SSERAFIM_HOT ❤️‍🔥 #STAYC#스테이씨#재이 #shorts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRyYcDdvHRk,何が好き₊˚ʚ 🎀 ₊♪⋆₊˚✧‎ #KIMCHAEWON #김채원 #HUHYUNJIN #허윤진 #KAZUHA #카즈하 #HONGEUNCHAE #홍은채,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UA_UL6oYd_4,#LieWithYou challenge with #winmetawin 🥰 #TEN,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YQoO3concnE,KAI 카이 'Peaches' Prologue Film,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OGIb1n9w8Mo,#HITOMI is burning 𝓗𝓞𝓣🐹💛 #LE_SSERAFIM#르세라핌#SAKURA#사쿠라 #LE_SSERAFIM_HOT ❤️‍🔥  #SAYMYNAME #세이마이네임 #히토미,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gj029yvSa64,2024 JAEHYUN FAN-CON ⟪Mute⟫ Recap Video,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TwP9QAo8sW4,#RunAway 🏃‍♀️ with #YUSHI 🏀 #TWICE #트와이스 #TZUYU #쯔위 #abouTZU #NCTWISH #유우시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cD59jk-TS3A,설 연휴 건강하게 보내는 방법 ✌️ (과식 편) #LE_SSERAFIM #르세라핌 #HUHYUNJIN #허윤진 #HONGEUNCHAE #홍은채,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EWaojqzNBpg,[Making Jeans] NewJeans (뉴진스) 'Right Now' MV Behind,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
h86_wjTQ3-U,#PinkVenomChallenge Coming Soon Only on YouTube Shorts,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3yILnlnIqyU,JENNIE - You & Me (Coachella ver.) (Official Audio),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CpTZEP8mEXw,바다 너무 좋잖아𓂃◌𓈒𓐍  | aespa GISELLE LOEWE CAMPAIGN | GiGi-log,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
q8l32GGkW-E,I'm coming over over over💙 #카이 #KAI #장우혁 #JANGWOOHYUK #Rover #KAI_Rover #RoverChallenge,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cI7XLSKqwgU,ᵂʰⁱᵖ ᵂʰⁱᵖ🌀 #aespa #Whiplash #shorts,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7bycPi8sP5g,특이점 온 좀비 게임#aesparty #에스파티 #aespa #에스파 #카리나 #지젤 #윈터 #닝닝 #shorts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pywfd0FmaPc,I freeze you with my mind 🩵🧊 #IVE #아이브 #LIZ #리즈 #ATTITUDE #REBELHEART #Shorts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4NTauGmnAgk,붕붕 🚘#aespa #에스파 #KARINA #카리나 #GISELLE #지젤 #shorts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S50SYJbyXY4,[CHOREOGRAPHY] BTS (방탄소년단) ‘Butter (Holiday Remix)’ Dance Practice,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tsBjXr1SZmk,[Light Jeans] HAERIN W KOREA Beauty Photoshoot Behind 💖 | NewJeans,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
an6N90SBPd8,레이가 웅장하고 노래가 귀여워요 🐹ྀི🔍 #IVE #아이브 #REI #레이 #ATTITUDE #REBELHEART #Shorts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRApgX07GHk,Would you be my Soulmate?💍❤🫢,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1YIJ3KT_aFA,#현진 의 #락챌린지 #LALALALA_Challenge 🤘 w/ #aespa #에스파 #NINGNING #닝닝 !💫 #StrayKids #스트레이키즈 #Hyunjin,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WxAhKoLzCaA,In New York 🏙️,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_hZsqaAve-A,NCT 2023 CONNECTION #JAEHYUN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4y1t8rAxnB4,[ae:scenes] 슈퍼 롱 마스카라👀✨ | 닝닝 메이블린 비하인드 (NINGNING MAYBELLINE Behind),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WS5u-6LnyUU,BoA 보아 'Forgive Me' MV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1pVxRJ1rGeI,"TZUYU ""Fly"" Special Live Clip #TWICE #트와이스 #TZUYU #쯔위 #abouTZU #RunAway",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uA8cBrlkEjA,#TalkthatTalk sketch video with NAYEON🐰,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yvCeyYhVfEk,✧ ҉🌹💂‍♀️🦕𝑻𝒂𝒑𝒑𝒊𝒏𝒈 𝒐𝒏 𝒎𝒆｡.:*☆ #TAEYONG #SOHEE #ANTON #TAP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YUcaWZZqUzs,[Jeans' ZINE] Go! Go! Jeans! EP.2 너랑만 있으면 무서울 게 없어 💥🔫 | NewJeans,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wxSClvwbb_g,💫샤랄랄라 라라 태가 나 With #시아지우 👐 #TAEYONG #태용 #SHALALA  #SHALALA_Challenge #Shorts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CZEId5C3tSM,헤어지자고?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ukAvTZbnN94,EXO 'LIGHTSABER' (EXO | STAR WARS Collaboration Project),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HNNYKU6vSb4,이게 맞아요 근데?😂 | ZZAR & TOBEN MD Making Film by CHANYEOL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAnZ05fCATs,Cover | RENJUN - 认真的雪 (인진적설) (薛之谦),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3necB2puwQU,TZUYU Reality “All abouTZU” EP.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_8TyFfM0Zug,You like me a little bit? #MARK #JAEMIN #EUNSEOK #ANTON #NCT #NCT127 #NCTDREAM #RIIZE,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Svk07DjlTE8,"ONCE와 TWICE. 4년, 그리고 하루. Be as ONE.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D4l6sLLNs-c,에스쿱스 (S.COUPS) - 난 (Me),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0nleECedFow,TZUYU Reality “All abouTZU” EP.3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VI9nDVrVnIw,"Baby, 있어줘 오늘까지만💜 #LikeCrazy #지민 #Jimin #Jimin_FACE",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c8P8RkUXwn4,Join the #ONESPARK challenge with this trio🐶🦄🐯#TWICE #JEONGYEON #JIHYO #CHAEYOUNG #WithYOUth❤‍🔥,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ErTgtL1Tjns,BTS | Dear Class Of 2020,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8GSHbRF6sTo,Every Day REI 🪽 PONPON 🎵 #IVE #아이브 #REI #레이 #REBELHEART #ATTITUDE #Shorts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
llafuHrynzg,ῆõõõõ〰️👼〰️🫠〰️🐾 #aespa #에스파 #KARINA #카리나 #shorts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p-RTqHLBygs,TWICE REALITY “TIME TO TWICE” TWICE New Year EP.01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drCoEVLoaxc,"[LENIVERSE] (스포) 채원이가 춤추고, 즈하가 신발을 뺏겨요👟 | EP.49",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7f299Ro58xs,Broken traffic lights🚦#CHANYEOL #찬열 #EXO #엑소 #weareoneEXO #BlackOut #CHANYEOL_BlackOut,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
txy24-ibPTs,I got the🕴Smoke 🚗💨 #JAEHYUN #Smoke,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i2pQKAnFRIw,BTS (방탄소년단) 'Take Two' Live Clip (Jin Focus) #2023BTSFESTA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OsUhd5H-Qmg,Make it hot hot ❤️‍🔥 #aespa #에스파 #エスパ #KARINA #카리나 #GISELLE #지젤 #HotMess #shorts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650K75tw3cQ,[GOING SEVENTEEN] EP.119 고잉 제작기 (GOING PRODUCTION),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uY3oF8EFItY,𝑩𝒐𝒏𝒏𝒊𝒆 𝒂𝒏𝒅 𝑪𝒍𝒚𝒅𝒆👥 #LE_SSERAFIM #르세라핌 #KIMCHAEWON #김채원 #HUHYUNJIN #허윤진 #LE_SSERAFIM_HOT #shorts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOqeJq_-J9A,므엉이의 하루`､ヽ`(.◜ᗣ◝)ヽ`､ヽ #JENO #NCT #NCTDREAM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
roughtzsCDI,SHINee 샤이니 'Ring Ding Dong' MV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KrBWDE11ey0,딸기니❓ 기니니❔ #IVE #아이브 #REI #레이 #ATTITUDE #REBELHEART #Shorts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RbctNBlXBJc,"[FESTA 2017] BTS (방탄소년단) Jimin, JK 'We don't talk anymore'",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P4QbzIQqKdo,𝒄𝒐𝒎𝒆 𝒐𝒗𝒆𝒓 𝒂𝒏𝒅 𝒅𝒂𝒏𝒄𝒆💃 @ 2025 LE SSERAFIM TOUR 'EASY CRAZY HOT' IN INCHEON,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iw43IE9xA-s,[Jeans' ZINE] 뉴진스파랜드 EP.1 축 개업 ♨ | NewJeans,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lKdEeg9SNBQ,#JIHYO ❤‍🔥 #MINA ❤‍🔥 #CHAEYOUNG #TWINFLAME #TWICE #트와이스 #지효 #미나 #채영 #WithYOUth❤‍🔥 #ONESPARK💥,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_btxV8tJM7w,D.O. 디오 'Rose' MV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elvyqrEFjfA,TAEYONG: TY TRACK IN CINEMAS Special Formats Shoutout,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oNn_O_HTXqs,HOT just got hotter with JADE #LE_SSERAFIM #르세라핌 #KIMCHAEWON #KAZUHA  #LE_SSERAFIM_HOT ❤️‍🔥 #shorts,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xBlMiqSGFps,"aespa 에스파 'Flights, Not Feelings' (Official Audio)",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XbIVHV4VIdw,🏰 #KillinMeGood Challenge 🏰 #TWICE #트와이스 #JIHYO #지효 #ZONE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nD3MKxxa3ec,[Jeans' ZINE] 가을캠프 EP.4 깊어가는 우정의 밤…⭐️️ | NewJeans,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SotTC6U9CTQ,즈하의 턴 🌀 무한 재생하게 될걸~?⚡️ #LE_SSERAFIM #르세라핌 #EASY_CRAZY_HOT  #EASY_CRAZY_HOT_IN_INCHEON,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AajQnW_4zOY,06. TKO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BQspon5Ic_A,톡 쏘는 듯한 느낌〰🤍✨ #EXO #BAEKHYUN #TREASURE #JIHOON #SOJUNGHWAN #CreamSoda #CreamSodaChallenge #shorts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oku4LqVo_iU,운동메이트 형원이 형이랑👍#WONWOO#MINGYU with #MONSTAX#HYUNGWON#SEVENTEEN#세븐틴#손오공#Super#SVT_Super#손오공챌린지#shorts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNhUO4rXJ9U,It’s a NewDay☀️ #NewJeans #뉴진스 #NewJeans_is_Everywhere,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSD_hjzbKFE,맑은 눈의 우사기 🤩 #IVE #아이브 #ANYUJIN #안유진 #REI #레이 #ATTITUDE #REBELHEART #Shorts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jbgwkgVW3HQ,"Lee Know, HAN ""Want so BAD"" | [Stray Kids : SKZ-RECORD]",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZJN-7csI-c,[SKZ VLOG] Seungmin : Mini's minilog 4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66AVvwUbxkY,요즘도 찜질방에서 양 머리 하나?#aesparty #에스파티 #aespa #에스파 #카리나 #지젤 #윈터 #닝닝 #shorts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6BhCTJXMdy8,Dancing king & queen Rovers 🐻🍑 #카이 #KAI #모모 #MOMO #Rover #KAI_Rover #RoverChallenge,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9CLgsNQEeNc,"1,2,3 IVE 5 EP.4",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tv1aDPdsaO4,#NJ_memefolder #Film_By_NewJeans #NewJeans #뉴진스 #NewJeans_is_Everywhere,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7kntZGzWczw,Star Signs in the U.K #LE_SSERAFIM#SAKURA#HUHYUNJIN#HONGEUNCHAE#CRAZY_JP#StarSigns#唯一無二のStarSigns,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8XJqZWvuEis,너만 원한다면 Only for 손오공🙊#HOSHI with #iKON#김동혁#김진환#SEVENTEEN#세븐틴#손오공 #Super #SVT_Super #손오공챌린지#shorts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I4ntfp10710,너는 왜 덩그러니 🌼 길가에? #JAEHYUN #Dandelion,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BkRc9SOv-GE,Let them know TKO 💥🥊 #IVE #아이브 #GAEUL #가을 #IVE_SCOUT #Shorts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PVO-5wU_NQU,Recap #𝗪𝗵𝗶𝗽𝗹𝗮𝘀𝗵_𝗺𝗼𝗼𝗱 #aespa #æspa #에스파 #Whiplash #aespaWhiplash #Whiplash_mood #shorts,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5N0HeZvrrv8,"[🎂] 카리나, 혜성처럼 나타난 천재 도예가야😏ㅣHappy Birthday KARINA💙",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PWNYSTX99u0,𝑇ℎ𝑎𝑡'𝑠 𝐻𝑂𝑇˚₊·—̳͟͞͞♥ #LE_SSERAFIM #르세라핌 #shorts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NYhoALAzBrU,"[𝗛𝗔𝗥𝗗] 캐럿님, 환영합니다ㅣ𝐓𝐄𝐀𝐌 𝐒𝐕𝐓 PLAYLIST",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKNGPPp6xVY,🐶🐯진짜 하고 싶었던 말을 할게… #BaggyJeans #NCT #NCTU #JUNGWOO #정우 #MARK #마크,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qnsv_Lc6lp8,LE SSERAFIM (르세라핌) 'ON-OFF 23-24' Vol.1 Spot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fegR7cBBATg,Come Over,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E3jqrktwBHM,🦟〰️ 𝗦𝗠𝗢𝗞𝗘,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cwrl4XXuY_g,BLACKPINK WORLD TOUR [BORN PINK] NEW JERSEY ENCORE HIGHLIGHT CLIP,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02weQGbxJw8,Scene #1 | '2024 CHANYEOL LIVE TOUR : 都市風景 (City-scape) in SEOUL' Poster & VCR BEHIND,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WNN4cKMkyCE,#RunAway 🏃‍♀ with #KYUJIN💫 #TWICE #트와이스 #TZUYU #쯔위 #abouTZU#NMIXX #엔믹스 #규진,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fxqBFmVgYPM,DOYOUNG '시리도록 눈부신 (The Story)' MV Behind the Scenes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a2anvsiTV6I,현진의 #ChkChkBoom Challenge 🎯 w/ #ITZY #YEJI #예지 !✌ #StrayKids #스트레이키즈 #ATE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xtc341V4Q_k,[INSIDE SEVENTEEN] 디노 ELLE X Cetaphil 화보 촬영 비하인드 (DINO ELLE X Cetaphil Shoot Sketch),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5Wo_92-tARA,"저는 '여러분바라기'인 거 아시죠?🫶 | CHANYEOL FANCON TOUR ""THE ETERNITY"" in KUALA LUMPUR, JAKARTA, TAIPEI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-HVRj2J9kW4,문을 열고 들어가면 🤫🚪#SUHO #수호 #XIUMIN #시우민 #EXO #엑소 #weareoneEXO #Cheese #수호_Cheese #CheeseChallenge,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pDzYce4h2GY,2024년 분발하자! 많이 찍자! 💪🏻🐬🐹💪🏻 | 천지의 이것저것 시즌3 Ep.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
